action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,source_organism,source_target_chembl_id,source_pref_name
,,20704518,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)cc(-n3cnc(C)c3)c2)cc1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '11.76', 'le': '0.22', 'lle': '1.09', 'sei': '8.58'}",CHEMBL4637818,,CHEMBL4637818,4.58,0,http://www.openphacts.org/units/Nanomolar,3486960,=,1,1,=,,IC50,nM,,26300.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,26.3,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704519,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Oc4ccccc4)c3)cc(C(F)(F)F)c2)cn1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '10.79', 'le': '0.20', 'lle': '-1.68', 'sei': '8.68'}",CHEMBL4638092,,CHEMBL4638092,4.87,0,http://www.openphacts.org/units/Nanomolar,3486959,=,1,1,=,,IC50,nM,,13400.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,13.4,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704544,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C(=O)Nc2cccc(N3CCN(C)CC3)c2)cc1Nc1nccc(-c2ccc(F)cc2)n1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '11.04', 'le': '0.20', 'lle': '0.14', 'sei': '7.47'}",CHEMBL4632839,,CHEMBL4632839,5.48,0,http://www.openphacts.org/units/Nanomolar,3486958,=,1,1,=,,IC50,nM,,3290.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,3.29,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704545,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)cc(N3CCN(C)CC3)c2)on1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '8.60', 'le': '0.16', 'lle': '-1.33', 'sei': '5.00'}",CHEMBL4648729,,CHEMBL4648729,4.97,0,http://www.openphacts.org/units/Nanomolar,3486957,=,1,1,=,,IC50,nM,,10700.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,10.7,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704546,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)cc(N3CCOCC3)c2)cn1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '7.80', 'le': '0.14', 'lle': '-1.52', 'sei': '4.52'}",CHEMBL4638611,,CHEMBL4638611,4.40,0,http://www.openphacts.org/units/Nanomolar,3486956,=,1,1,=,,IC50,nM,,40100.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,40.1,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704547,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cn(-c2cc(CN3CCCC[C@H]3C(N)=O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)c2)cn1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '9.03', 'le': '0.17', 'lle': '-0.33', 'sei': '4.27'}",CHEMBL4646469,,CHEMBL4646469,5.59,0,http://www.openphacts.org/units/Nanomolar,3486955,=,1,1,=,,IC50,nM,,2570.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,2.57,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704548,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cn(-c2cc(CN3CCCC[C@H]3C(=O)O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)c2)cn1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '7.83', 'le': '0.14', 'lle': '-1.67', 'sei': '3.87'}",CHEMBL4639891,,CHEMBL4639891,4.85,0,http://www.openphacts.org/units/Nanomolar,3486954,=,1,1,=,,IC50,nM,,14000.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,14.0,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704549,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cn(-c2cc(CN3CCC[C@H](N)C3)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)c2)cn1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '10.78', 'le': '0.20', 'lle': '0.37', 'sei': '5.59'}",CHEMBL4637487,,CHEMBL4637487,6.37,0,http://www.openphacts.org/units/Nanomolar,3486953,=,1,1,=,,IC50,nM,,428.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,0.428,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704586,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,CCCCc1cc(NC(=O)c2ccc(C)c(Nc3nccc(-c4ccccc4)n3)c2)cc(-n2cnc(C)c2)c1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '9.93', 'le': '0.18', 'lle': '-2.15', 'sei': '6.05'}",CHEMBL4633069,,CHEMBL4633069,5.13,0,http://www.openphacts.org/units/Nanomolar,3486952,=,1,1,=,,IC50,nM,,7410.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,7.41,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
,,20704587,[],CHEMBL4628021,Inhibition of recombinant human His-tagged PCSK9 interaction with recombinant LDLR AB domain (unknown origin) measured after 3 hrs by horseradish peroxidase-coupled TMB substrate based spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cn(-c2cc(CCS(N)(=O)=O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1,,,CHEMBL4627281,Bioorg Med Chem,2020,"{'bei': '8.58', 'le': '0.16', 'lle': '0.10', 'sei': '3.36'}",CHEMBL4642587,,CHEMBL4642587,4.87,0,http://www.openphacts.org/units/Nanomolar,3486951,=,1,1,=,,IC50,nM,,13400.0,CHEMBL4523996,Homo sapiens,PCSK9/LDLR,9606,,,IC50,uM,UO_0000065,,13.4,Homo sapiens,CHEMBL4523996,PCSK9/LDLR
