average,sample_weight,SMILES,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PC_76,PC_77,PC_78,PC_79,PC_80,PC_81,PC_82,PC_83,PC_84,PC_85,PC_86,PC_87,PC_88,PC_89,PC_90,PC_91,PC_92,PC_93,PC_94,PC_95,PC_96,PC_97,PC_98,PC_99
5.849485002168009,0.9999999999999998,N#CCCN,-111.00665165937413,-28.895224185984752,-27.889603453381174,-90.42009730613975,35.97931470254018,17.66293597335288,1.2959150978447713,17.28243735495808,-11.622241110871238,-1.489234787303161,-0.15644177922138672,-3.582442456173585,3.456259679105053,0.9989127002072347,-0.05048146403263113,-0.19679010508704942,-1.2577478481446522,0.0014369704878948578,4.60213882029914,-2.7574516585126223,0.015507557260637657,2.7110014931691055,2.174785757227337,0.21376912010247762,-0.7995508196126235,-2.293943864887062,-0.7445009119454598,0.005289920587280701,1.9622806419143939,1.8237010805584342,0.8389498074061804,0.9571731921598293,-1.578495402464669,-0.7619210220439943,0.0248729315157944,-0.542739328286613,1.6134942377956978,0.6193088305835165,-0.09463770697045891,1.5673224886080868,-0.326606835959908,0.013241634356590858,-0.35727805656909534,-0.1714387508053777,-0.7546281119935481,-1.0840511837335984,-0.15934424754545337,-0.022048896540956264,0.35238947978401036,0.1586157075666812,-0.30713121704931456,0.10530838897381813,0.4246942293260804,0.6409530258894661,0.1053087527328273,0.22231222403171697,-0.23672807110654145,0.4239430262138779,0.17092814633932696,0.4795655461243869,-0.23459900306957873,-0.5896605566586005,-0.08337477242189109,-0.27238700761344026,0.38801710362014363,-0.6915418120434725,-0.06220141392787959,-0.3065403636253969,-0.39559497860489057,0.3400395304455036,0.2044097111531279,-0.3267370028830454,-0.14366092332686373,0.1769976903935746,-0.09468028830901536,-0.05389524524898525,0.3219600913827414,0.244673907886383,0.45739817277940603,0.2517012579227302,0.18325875142433826,-0.23804621662806405,-0.2773002521236019,-0.32906386207697036,-0.14220035439335438,-0.2909964800614994,0.28289004669991147,0.0229838844839964,0.09631056175534125,-0.12061644518049514,-0.5996957047927184,0.06269831582410418,-0.008696806642324266,0.2140924977966134,0.1053765963889191,0.04903661986236162,0.017961422206800456,0.4728955077601076,0.08280685658660547
6.372363747448347,0.9999999999999998,NC/C=C(\F)Cn1cc(-c2ccc(F)cc2)c2ccccc21,-37.840812175933685,-26.437874841374704,-2.685918233143114,5.2375397903740435,-9.075236291342543,6.769534859851697,-1.8842217719695618,-16.894665209383355,-6.135487275158549,22.948469526672778,-3.8634201625454807,-2.127187881273042,0.7181889391813537,3.975980834304611,4.082325233929093,4.469027944171898,0.561771644892352,8.07535771543232,1.5358563431430727,10.552094374375878,-5.891161780247783,-15.676166132860814,-9.314086024518609,-6.624544351943102,7.6619554607324964,11.333163004523021,0.30112837938003023,-4.165929843074729,0.6720669331752146,-13.615379947349163,-2.7955920145886535,-3.6225696734499957,6.271434319716183,-2.178868814145976,0.48334833590623216,-0.37376343008479074,8.303599307483733,-6.463933902624386,-3.780544941942881,-7.644380841530845,-4.5703075654952245,0.16927075193165378,-0.9031101373861147,2.8924097810882374,0.254176570568927,9.883206544467445,-3.2437586541924164,-6.681337397302501,-3.1207739191979593,0.7779223560976459,2.2110490004921277,-0.2414028218066106,-2.556668008940556,-1.5654657864312096,-0.6396106278797815,-1.8703461520051834,-3.2023787067116327,0.0885187428978192,-0.41027560297984217,-0.6964671476272314,2.6688621543899664,1.2781743440459397,-3.3648288731587006,-1.3083699764609764,1.6842188257018,0.7710821156112458,-3.855040273578018,-0.3265714149750643,0.33857514881777284,1.793320504457571,-1.155713558526442,2.5223187038681765,0.607415380734236,1.5879521145616726,-0.6292937347591372,-2.4949432794157524,0.5392647525651252,-0.5147616130110987,-0.4779091459050118,-3.8195163407088333,0.3101276452776934,3.2656471938910427,-0.6161901073738856,0.4711506800897149,0.8681217072271336,0.9576063443305765,1.411931110413797,0.28862924122956385,-0.6145694980161618,0.9437360271262992,1.299871645397855,-1.4429500317899808,-3.288381137863512,-3.620150413403448,0.3115842488256636,1.023843024173457,0.029227295140464817,2.6673781178722757,1.2766278598280172
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ccccc2n1C/C(F)=C/CN,2.0852676199864715,-10.471808862094312,7.110639688749842,-7.073103225020988,-5.0060532699344575,-6.934401244478315,2.2392117215942267,-4.64719665375832,-3.9655056849184804,6.528437726992827,-1.9071374957818197,6.517850671368866,-5.630836909805181,7.029897587398779,3.8316714870953015,4.2668783877920635,5.090684322989731,3.749162498784366,-4.218569013814819,-1.7956565568136966,0.9326187098939918,0.7295079883134182,-2.0690479546906575,0.885549885370037,-0.6520040537100951,0.4449872877753978,1.9870936349816477,-3.151133251061431,-3.140743034739488,2.8762350969484727,-1.7752022577822986,2.6048690544791553,-0.06984348543015573,-1.9920702518195632,0.40543415235814145,0.9191637709587602,0.7124078673152409,1.7386857335718406,-2.1759286918304577,1.4833967107368125,0.1478239727315314,0.2062687068069264,-0.11286832680544898,1.542129427251156,-0.5942062327048271,-0.7921852456806202,0.31917399074011565,-1.0276737043586426,-1.2592783388410425,-1.4464473714826227,-3.3009924718988284,-0.007738006517319007,-0.5232909930492962,-0.12397785009773547,-1.4961371894192066,-2.6638880955396966,-1.6450103332957688,-0.7887749845385675,-1.598057814680844,0.23499180931361005,0.32753741884885956,1.8677687004891652,-1.4519808645676167,2.4889334600190884,-1.0031958535109164,0.6436596263872718,0.15167443868866434,-1.194955539213084,-0.5628684290253654,1.612812220860619,1.80552305974611,-1.193479736704169,0.3548943798304087,0.7068355046107694,-0.8084413153305269,-0.5050806789178771,-0.6610693371408916,1.4870589934995153,-0.9710256675740627,0.9595006527786496,0.5826799029632102,-0.18213488908248457,-1.643183786418504,-3.831882076800936,1.956468913896837,-1.5410905338806242,0.9567246164517753,-0.807347076767229,-1.3000737438765797,-0.7500773410750469,-0.7582395489795393,-0.7077114453365573,0.32379108761273634,-1.1794311237352653,-0.2860322601496013,-0.6041441788531571,1.2437516521603047,1.3082817326048062,1.3954742108854823
6.372363747448347,0.9999999999999998,Cc1c(-c2ccc(S(=O)(=O)N(C)C)cc2)c2ccccc2n1C/C(F)=C/CN,-4.152080605545961,-6.226402611266115,0.6898620199639837,-9.357971328374573,-10.486983106544415,-3.3462465957521204,4.59374721454452,-5.97968786035008,-1.9761541290450202,10.052232560763473,0.17785161907184355,4.075402643468369,0.31938820369361404,6.643957308510461,6.287989614888737,1.3621471173552933,5.658686284275488,4.329416060346947,-4.238485440853722,-0.11967302805528704,2.7013261462042037,0.7316367156034836,-0.9393287095234883,2.7934086543184606,-0.6203154340786415,6.64840195394018,-0.11766475437767221,-0.008065033937111221,-0.025168720803869844,-1.5609253509492618,4.825924029134673,-0.8737884864627702,0.16360226718483425,-2.121918279804079,-4.941996392104879,1.3795465304888836,-4.503097816875986,0.16532571957715966,1.649859710162062,1.6455658988643438,-3.9425137342462597,3.307710782537325,3.2891532446975607,-0.2818074948979275,-0.6592198966964684,1.5154090852838606,6.673014059668504,-5.605058065950747,-2.208571837466661,-4.061510722182488,-0.24848065106596437,-5.756391130992949,-5.453243317917702,-1.5104688414622902,-0.7851020876380863,2.2005665187282957,-2.283310882672542,-3.347135877707067,2.5827116818593967,-0.058541041238281286,-7.228581468786003,-5.212738107644738,7.472300605424027,2.8274959181965937,-7.5583061624128085,0.9243258729940173,1.0369327420897145,1.430996117288745,5.54382321222526,-4.50515423799312,4.8072663306224825,1.0827331412203687,3.1078701282408825,4.001401030709534,3.472396358613766,-3.4671074507297512,1.2677157282261051,2.5039466013844947,-7.931173163109759,0.979168513881964,1.3198448280047193,0.5638433310573007,-1.7993097748764653,-2.2328284110342285,1.3830396055232115,1.0416701994125017,-7.058849185507433,2.9744020698012643,-2.6087060530119515,-4.283264883506885,-1.5024068244888402,3.7811404306762304,-2.4644369735575595,5.256268759153111,-2.2306847166140216,-2.476691032515907,-2.9068934611181154,-0.36509721150558605,3.2347152548748213
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cccnc2n1C/C(F)=C/CN,0.05339214348023253,-8.519286491858722,14.86441992338067,-7.991151309667148,-0.22772175909027134,-5.6572346526305015,-2.04518231594693,-3.4888360453636604,0.4611146614907001,4.413242460368449,3.1758098247807163,3.8932633564899315,-2.2748435233667155,12.837692937531243,4.955396114478403,0.42135934037414197,5.37890329572655,-0.5148748587753442,2.653964681227497,-5.229598507051192,-4.986774227618438,4.71162069247576,5.198278724535158,3.239620250123746,2.3838666388189846,-1.25562429708335,-3.6156012903358334,-5.235010990768731,5.657934561417124,-2.891124351084535,-3.821538140267422,1.3973934722650097,14.931735733558696,14.18170959507329,-7.565206120257098,3.1127103804391436,-6.645798211605914,-1.4177701095606527,-8.025992049186053,-1.031296260850599,5.288669184176343,5.254457430983749,-3.1113248928765196,-0.9342882363699052,3.982084948674054,-2.1713254201438033,-2.9039967122669705,1.5439276344967172,-0.06253287679561578,-1.0575539113165748,0.402493649970033,0.7609925739606848,-2.675234210461009,-3.3900950472168105,-2.6709482859030946,-3.7687120340116445,3.384128318617188,-2.1318021982701274,0.2267795882532431,-1.2011642316528888,1.3906622843882464,4.47701746112444,-1.1525146017532,0.43834972069541706,-1.6463592332744734,-1.0327558880923995,-0.15937999250390694,-2.4326370527547496,-1.7019365971099654,5.952454253537089,2.5532135090034602,-1.611812174296565,-2.5316136020737203,-1.4419695959246044,-3.5335132499637805,4.779901154132211,1.0978993284956389,4.039292674962385,-0.36586834366068555,-0.383383194045567,0.32941623942777076,2.4081440869466837,0.7663731645333415,0.5798159880676721,2.3431933332012598,-2.84101324561189,-7.499418143360971,-3.915632010533338,-3.562621413901599,-0.1646893207346784,1.6957705969032353,-1.5715033223160058,0.7290335840642376,3.992162050236782,4.08270857221081,1.8115287782538805,0.8185978770379897,0.15814110892095634,-4.284003858696157
6.372363747448347,0.9999999999999998,COC(=O)c1ccc2c(c1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,17.81263060798601,-7.045662821904519,-8.766037932816594,-6.433466491006986,-0.5514585072783351,-3.554751345027442,-2.4940547911774114,-2.0420689759615422,-5.6019827191116445,-4.646946008284711,-5.212816429576452,1.8766580670261386,6.598715299133039,5.322982334719147,-2.5524931867693392,0.07123298759339813,-1.39927034754176,0.1628993875999205,-3.2001298195024845,0.32553784428521493,-0.2905156785400428,0.7198625178978661,3.198797464543581,-1.0110934717567346,-2.1610896860252184,0.6825102221441807,-0.734979030470652,-6.479227262958459,-2.942321828742974,-2.0369261325813524,-2.3815727916533445,-0.19810255110023242,0.9291759738585565,1.1233949183117293,-0.6765034937984846,-1.5608604889421074,-2.160984389293802,1.4007731203013425,1.364123940591554,1.0483435503368481,-1.1581750148051244,1.6717929026665121,3.2886828521409868,-3.9078417441368427,-1.2172127231860779,2.638344817836444,2.368074157040105,-2.0317879731675768,1.0519786416474,1.3969830437594686,0.8701429038470887,-0.22780900081861513,1.835804788006593,-3.269673824856896,-2.2072098700261655,-0.43932926526057897,-0.4007985939316036,1.654610472191725,4.502012992608082,-0.658390246963233,-3.241196061016563,0.446646004373934,-2.389918681878032,-4.867931389425031,0.45417422007583375,-0.31118098298524055,1.1407625729955366,3.3110162325764954,-2.3955893438219418,-3.1656081159690417,-3.1928166542305787,3.1982085042616495,-1.952366896854816,-2.6644820174777766,-0.41548452922989626,-2.8235402630385193,-3.2479686033665036,-1.3749369236468756,-3.2111550545166705,2.9105261687392066,0.2930595795821585,1.2064728667364877,0.2426031592074538,-3.638851382509126,0.990175116687204,-2.7283564325549388,1.1351974998218315,-1.0501487104161533,2.1276864981884644,0.4806626495350612,3.0290221487917552,-0.6590152515201739,1.2435558074974338,-0.25165466416967996,0.4511357657900536,3.0759968306106455,2.304026591678741,-0.03659041322634534,1.1263358464906177
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,21.13418459770995,-4.040829275491603,-7.665360581178659,-8.217902781954527,-2.044658158501079,-3.7560537672520837,0.9131470539205542,8.255021129775024,7.884604986827789,7.914306992823357,-1.035233314207173,-2.939776693112709,-7.433980214095961,5.053131954826181,-1.2424197178796041,-5.356126542552888,-4.259623603024829,0.05989486829370958,0.6936519986502264,1.3186361764183399,-2.186355402282758,1.348247133300815,-1.1201976079752791,-2.557014828429233,-0.6442742501432579,-3.4228031690581573,-5.081590063131079,-1.0431517555055954,-3.483634575159777,-1.9428922119306369,-4.366365048818206,0.14833266734254627,-0.6723049428537025,-0.9325707755686178,1.108087722764983,-2.886992234572523,0.4209281194689157,-2.079792390099862,-0.015361621567684435,1.256277214959111,1.6941016169081522,-2.560832964664233,0.6651991148948596,-1.2716356938960787,-0.17079625408021998,1.2370588735054622,-2.6801010036162207,-0.041428474012070525,-0.2824339159784533,-1.3537633063061705,1.2869230293930731,2.9350457775166316,0.5681069602792325,0.3355257708283909,-4.271545833345464,0.5221333139077927,1.3840724068166326,-0.6006944211392435,0.9239975347788649,-2.0259123248447652,-1.9999906646289696,2.665194088878841,0.06271673952563762,-0.8001416657701022,0.7939508738567828,1.0025268354154084,0.010609404583384323,1.7912213186350359,2.0345385887780556,-0.4589524036224117,0.21878699688606254,2.9042304712430362,2.2674228620485555,0.7322617099451553,-1.6412317701733032,0.8468339000008879,0.2722553411448851,-1.235431447006797,-1.9679403153799357,0.6136242017548661,2.4280542562481155,-1.2295432999313105,-0.5813437181934992,-1.2003852652830558,-0.5234522021232925,0.4468223291735144,1.5153943028405361,-2.0620010635634882,-0.7157890009365541,-0.6350242417680539,-1.8959220632533,0.3581342742294738,-1.7519553609728948,-0.14421469322226202,0.7393440027420121,-1.854348387992364,-2.073062606602703,-0.1678914836216649,-0.6817545667821276
6.372363747448347,0.9999999999999998,COC(=O)c1ccc2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)n(C/C(F)=C/CN)c2c1,16.515454674626046,-6.017715775435445,-4.309259709631522,-7.897488654009807,-1.7609083823339475,-5.028897624688976,-3.567761207022678,-3.7781310073814165,-3.8517195078559014,-3.0184407189455995,-1.6275428191591124,-0.13310443956771728,8.18745762579391,9.83537701815883,0.49745014183106984,-0.8786433942293581,2.3979699272179684,6.381813507840263,-5.078361960574744,5.048163059457796,6.2686744229985045,6.8490296733206755,-1.1559743219499792,0.7636802342539714,7.104961069974176,-6.11124984607211,2.5096048033787466,-2.3234748734728594,-3.69382832265511,-6.22487709889929,6.183697349772215,-2.2779132581604737,4.047529150619419,-0.5262374137033476,-0.480896346667763,4.2898907144733265,-0.9324841597828698,2.6157816179484783,2.144828830661184,1.3324388441547095,-0.4596269269198374,5.154642530364848,5.337876236924634,-3.1143240168634057,-0.440857196277054,1.0709907810113295,3.348866957594115,-1.4006330403442628,3.797078874477404,2.0334142372815363,5.673007387000274,2.672935348806402,2.4417428094493774,-1.4100908016479343,-0.06477050303502634,-0.6689047088880067,1.0448713658503033,2.9737217267095084,4.144031119464502,0.9934690057084403,-1.275155008567019,-1.3712723844703043,-1.7012414861352596,-2.0717690675891665,-0.3864356503245715,-3.9572732138971176,2.027660223812062,0.9733548986457147,-2.2305020814879737,-1.8590442572627652,-3.0507155319406185,2.706595995864621,-3.3045221732811165,-4.111193741914315,0.8523007183224769,-1.5090010543592172,-0.20540507002135575,-1.9338049383797669,-2.4467107975053923,2.645425383843976,0.6568127901376326,1.234058689916819,-0.5740757932465899,-3.2443371931922855,-0.8882885576877751,-2.697369650262905,1.4269099141713153,2.712686615350385,3.5590998652371613,-0.033394845822904716,0.9608269469638974,-0.8944810017221545,0.5816670831201383,-1.1362446498907226,1.369961282336169,0.988921173531896,1.8900240622866997,-0.6595264817322795,0.7241156185507421
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN,14.97438818550378,-8.638698214238556,-6.876678064444435,-3.8312426110972826,-0.8397786804678088,-0.543948138608275,-3.9117322974638,-5.495617164035196,-10.435278107533067,-6.26585070249585,7.197634335128806,1.9221310119868207,-7.007899466463655,0.7397784697965325,2.381289715097656,1.3179233983547005,-3.495209696298501,2.3253419565039786,-3.6432353542956832,-4.334332348292146,-0.7488482080645869,0.012827263869925977,-1.0984854850568997,-1.5189978751399342,-4.589584297306777,2.6012353400049184,1.2834629666168433,0.11603803131939888,-3.208539778766145,0.3342286987577105,-3.7792578842155478,1.1619304354575295,0.24385265110029472,0.8997222546844919,-0.14929681805993344,2.6553830011115487,0.7031085404872714,-0.5048963592806758,0.49864090177472753,0.5694338805198026,-2.021922628734667,-0.4363983663756999,-0.5808449536472468,-0.4327211271993756,0.38671053611862755,-0.5684067621394862,-0.40288099495457036,-0.740504476073972,-0.9658102234455911,-0.8235674562368748,-0.5663946494204042,0.9272587344217296,1.9838538384468445,0.5328146189768808,-1.0987556845309803,0.09677603224140523,-0.7938319605501298,0.7202546973802026,-1.4803626061486244,0.16359392194543446,-0.565824086605654,0.8327567028081976,0.20875422719670958,0.5242213516164501,2.6012807318820497,-0.09977099647155424,2.023544058789824,0.012843229381708864,-0.22940617180294207,-0.33745020043017737,0.8397058611702871,0.49386644581266786,1.2792035765543421,0.30239881165343707,-0.6781150279669385,-1.638312977654787,-0.6605385180441699,-0.6594385367505965,-2.4424451531112923,-0.014673373248439156,-0.22328326218763137,-0.8010355226527979,-0.4192739219721375,-1.4657286409993344,0.14485014064954874,0.30425328612449026,0.3561883746703484,-1.5535896835630114,-0.2860166314040928,-0.2555419979265786,1.1600612018667624,2.0421748799699366,1.3558449819911458,-0.3079288077236816,1.361645456204151,0.5905252010924713,-1.116155768900378,-0.008955783798267341,0.9859804889294801
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ccc(C(=O)O)cc2n1C/C(F)=C/CN,14.910300124520905,-7.436991330551221,-2.554541243058343,-7.890029045046923,-2.4015474123343776,-1.8080872495923912,-4.207258886662469,-6.214643700306733,-8.070928871441357,-4.1700710269996355,10.715290193095731,-0.5617158994813278,-3.3341017707314675,7.030773504741812,2.2194990149664853,0.3542594698541988,0.4999702885344927,6.673354437370891,-6.086028921023046,2.337623085989472,5.428871266138855,7.103321369718697,-3.653414141166183,-1.9623856801202222,6.610541065886474,-7.159732039758691,1.7046603220050347,3.271370794156605,-3.9328298711930385,-7.155275420520163,10.512144555788492,-0.6792865905710536,4.173212247696181,-3.8710481273371777,0.11222277281776663,6.00264673502909,1.5002456892224751,1.4866121160150796,2.9352453196020236,-2.8970538958674545,2.5884320945600496,1.902995531373622,0.7709363670478138,-2.1913646003860014,-1.4662898244875366,-0.3326387970897728,3.0121821547160033,2.8940902877647905,2.3471675203978135,1.305136654121265,3.9446019340769265,3.3220655247384747,2.234558560707032,3.214488567976117,2.66422446141022,1.3938542281381594,4.281287107447321,0.25764747859891524,1.3524807482151673,-0.6670299024334274,4.529728523733603,2.1752865839798687,3.501138664573961,-1.9225618028509301,1.7646352940722287,-5.420240870063255,-2.3652324201188586,-1.97283357322109,3.779752809873189,0.7823629191305005,-2.3545557285939647,-1.4819740989604866,-1.9690851730489474,-0.5547461793193181,4.318807560912517,-0.6501738138384007,0.9078195491854297,-0.8135918175152999,5.504464547171726,-1.5451031445498937,2.060685992867793,-4.202471207538396,1.8096062697820867,3.655430915213317,4.5510457916174945,7.660540421014452,-1.0420975494474185,-3.1164255214237477,1.2312160361603075,-0.706504101071531,-0.5195910359260377,-0.39943921129026944,-5.829660511962421,1.7873351253883825,-1.5443123678533361,1.4932222538771107,4.731776552832639,1.9988586978210325,2.3855684444538987
