average,sample_weight,SMILES,FP_AtomPair1024_338,RDKit2D_fr_Al_OH,GETAWAY_179,Phys_Quadrupole_YY,FP_AtomPair1024_319,MORSE_123,RDKit2D_EState_VSA9,RDKit2D_PEOE_VSA1,RDF_161,MORSE_190,FP_Morgan1024_r2_541,MORSE_44,MORSE_134,MORSE_62,RDKit2D_BCUT2D_CHGLO,FP_Morgan1024_r2_231,RDKit2D_SlogP_VSA1,AC3D_15,AC2D_143,Phys_ESP_Max,RDF_41,MORSE_34,AC3D_55,AC3D_75,RDKit2D_SPS,MORSE_121,MORSE_68
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)N(C)S(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccn3)CC2)c1,-0.3973597071195136,-0.21821789023599347,-0.5329050950144754,-0.6447252099891682,-0.7559289460184543,-1.0501876998968456,-0.8849325513553499,-0.8660673591595845,0.26571181812550787,1.9638037545308813,-0.21821789023599347,-0.2879366254251902,0.4741299023774848,1.7782595125833054,-0.8907550891385722,-0.8320502943378438,-1.5680660100159396,0.6151639851703786,-0.2968707250136832,-1.8686078470397196,0.22889403416724616,0.15407895936109425,0.9307684788657115,0.8983606446889375,0.08230596950650844,1.7054203107190717,0.06486927781341804
7.744727494896693,2.8796224700928965,COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cc(N)cc3C(C)C)CCN(c3ccccc3OCCCO)CC2)c1,2.516611478423583,4.58257569495584,-1.5339901489780088,1.79619119397074,1.3228756555322951,0.4562372813331214,1.4677029596445366,1.9738033757563065,1.2433308972183044,-1.3006953546780742,-0.21821789023599347,1.5462577066929166,1.0019607633182135,-0.6971771580201396,-2.6312569014852865,1.2018504251546636,2.3700825791884217,-2.827458464353424,1.9872708776521897,2.0744433094040464,0.9187622709200453,0.9912587169748971,-2.4819238878261216,-2.374489728141994,-2.9448214225129847,-0.648390932771841,-0.5531439026569955
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)Nc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3OC)CC2)c1,-0.3973597071195136,-0.21821789023599347,-0.2861450510055308,-0.005822817186167486,-0.7559289460184543,-0.3148513577540368,-0.4992998468683681,1.235430426712933,0.27133635887625396,-1.5462787623564715,-0.21821789023599347,0.5812634025067365,-0.07080303961694985,-1.1229530318050094,-1.1983790718603249,1.2018504251546636,-0.032525432265770614,-0.6638826196357998,1.4552805860721387,0.8812703997953522,0.1511734238143804,1.8852406475673407,0.33470022374801517,1.1557480535909253,-0.46237214476537564,0.3358548689009802,-1.2822378048180847
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Nc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3OC)CC2)c1,2.516611478423583,-0.21821789023599347,0.9407612121390806,-1.1389856118874948,-0.7559289460184543,0.9162206592636355,-0.4992998468683681,-0.4827049318459699,0.9447979599463121,0.13743821629649045,-0.21821789023599347,-0.06691575316961154,0.805050314406424,-0.050441049593462885,-0.6316867644428477,1.2018504251546636,0.9192862805992379,-0.45429985205045137,0.24343960897997072,0.07693905113858383,0.6779683591595342,0.22484897301265683,-0.27274515456734594,-0.25745738615692776,-0.49100070092232184,-0.16429133762501863,-1.0927909582845494
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3)CCN(c3ccccc3OC)CC2)c1,-0.3973597071195136,-0.21821789023599347,0.8747473617148859,0.7210760216006284,1.3228756555322951,0.8485895235242601,1.1512021883493289,1.0532877741970663,-1.3681694426213846,-1.264523609646697,-0.21821789023599347,0.24918144594146965,-0.29502860426584304,-1.1105306255265701,-0.4793012078632341,1.2018504251546636,0.8000456963582523,0.3743410874017298,0.06916385212936726,1.3642567933238723,-1.3148975574473059,-0.3889483951947252,0.3526428229353845,0.5134006733110583,-0.06558605250706076,-1.2233912395691304,-0.23659779242590925
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3C)CCN(c3ccccc3OC)CC2)c1,-0.3973597071195136,-0.21821789023599347,0.15013822499703486,0.1596696822115039,1.3228756555322951,0.3591553569743793,1.1512021883493289,1.0532877741970663,-0.907495348768217,-0.6818099528578535,-0.21821789023599347,1.0772623176235794,-0.39865132358614147,-0.600053506636247,-0.48773324982871424,1.2018504251546636,0.8000456963582523,-0.08317473537975432,0.8975279063878372,0.7205036988774194,-0.9736188831369204,0.03213739383906979,-0.20595223167625232,0.041680968761287636,-0.261598816921454,-1.1684362001873085,-0.03755751638465419
5.849485002168009,0.7180566294860651,CCCc1ccccc1OS(=O)(=O)NC(=O)C1(c2cccc(OC)c2)CCN(c2ccccc2OC)CC1,-0.3973597071195136,-0.21821789023599347,1.560225230538418,0.054292959410846726,1.3228756555322951,1.282555108009388,1.1512021883493289,1.0532877741970663,0.2431603799897729,-0.4984531186200369,-0.21821789023599347,-0.2009366445693297,2.1217106637038583,-0.8256922359131572,-0.491157506228686,1.2018504251546636,0.8000456963582523,-0.3752134689100909,0.8114281471416633,-0.6022401160854275,0.6637939636457507,1.4778033483198945,-0.7989831351938813,-0.613625732406508,-0.8747203016060845,-0.1729533495558501,-0.2757275385777148
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3C3CCCC3)CCN(c3ccccc3OC)CC2)c1,-0.3973597071195136,-0.21821789023599347,-0.7976506600148597,0.4336982461608761,1.3228756555322951,0.03633857990238341,1.1512021883493289,1.0532877741970663,0.31587982681043225,-1.2079010832895618,-0.21821789023599347,-0.6502899578668907,0.9522256415861416,-1.428201589179947,-0.4974669299116115,1.2018504251546636,0.8000456963582523,-0.5988066861792128,0.529611151790051,0.15795312961954489,0.6222196900540071,-1.8535491062884524,-1.4956124793175427,-1.3028601679649476,2.1265464862879155,-1.849330481470889,-1.8835052003214907
6.3872161432802645,2.8796224700928965,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C)cccc3C)CCN(c3ccccc3OC)CC2)c1,2.516611478423583,-0.21821789023599347,-1.5339901489780088,0.8272113700928164,1.3228756555322951,1.3733212557065253,1.1512021883493289,1.0532877741970663,0.6922920921527069,-1.0599370054561286,4.58257569495584,1.7606669075802739,1.3787024476742022,-1.3442006244795932,-0.4975098077310613,1.2018504251546636,0.8000456963582523,-0.3752134689100909,1.5169256757198348,1.4597721451815413,0.9685003705555628,1.7434090730539478,-0.5762247235991232,-0.3728878846369104,-0.46237214476537564,-1.7838057304439714,-1.7969558611638905
6.481486060122112,2.8796224700928965,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3OC)CC2)c1,-0.3973597071195136,-0.21821789023599347,-0.9365540461255157,1.3950423223991641,1.3228756555322951,2.052861383474024,1.1512021883493289,1.0532877741970663,1.1499579144034804,-1.4255177963856818,-0.21821789023599347,0.265491154426871,0.8010064045339541,-1.5131684713691422,-0.5163821999682221,1.2018504251546636,0.8000456963582523,-0.647565893539061,0.268499831792281,0.21873985411362548,0.9330414250897991,0.4329280211922352,-0.7236240774566942,-0.8345019229993687,-0.49100070092232184,-0.6439259868073315,-0.7895003869062251
