SMILES,AC2D_94,FP_RDKit512_474,FP_MACCS_62,FP_RDKit512_494,FP_RDKit512_480,FP_MACCS_128,FP_Morgan1024_r2_723,FP_RDKit512_221,FP_RDKit512_241,FP_RDKit512_141,FP_RDKit512_218,FP_RDKit512_37,FP_RDKit512_327,RDKit2D_SlogP_VSA8,FP_RDKit512_387,RDKit2D_SMR_VSA9,FP_RDKit512_276,FP_RDKit512_111,FP_RDKit512_224,FP_AtomPair1024_684,FP_RDKit512_488,FP_AtomPair1024_812,FP_MorganFeat1024_r2_251,FP_RDKit512_254,FP_Morgan1024_r2_406,FP_MorganFeat1024_r2_726,FP_RDKit512_487,FP_Morgan1024_r2_136,FP_RDKit512_443,FP_AtomPair1024_613,FP_TopoTorsion1024_321,FP_RDKit512_423,FP_RDKit512_150,FP_Morgan1024_r2_730,FP_AtomPair1024_361,FP_RDKit512_471,FP_RDKit512_253,FP_RDKit512_22,FP_AtomPair1024_989,FP_AtomPair1024_560,FP_AtomPair1024_561,FP_RDKit512_94,FP_RDKit512_54,FP_RDKit512_165,FP_AtomPair1024_156,FP_AtomPair1024_444,FP_AtomPair1024_269,FP_RDKit512_397,FP_AtomPair1024_216,FP_RDKit512_175,FP_RDKit512_492,AC2D_149,FP_RDKit512_13,FP_Morgan1024_r2_828,FP_AtomPair1024_31,FP_Morgan1024_r2_310,FP_RDKit512_497,FP_RDKit512_134,FP_AtomPair1024_200,FP_RDKit512_259,FP_AtomPair1024_521,FP_RDKit512_331,FP_RDKit512_222,FP_AtomPair1024_692,FP_AtomPair1024_425,FP_AtomPair1024_820,FP_RDKit512_477,FP_AtomPair1024_676,FP_AtomPair1024_217,AC3D_66,FP_RDKit512_26,FP_RDKit512_44,FP_RDKit512_458,FP_MorganFeat1024_r2_1006,FP_AtomPair1024_268,AC3D_36,FP_RDKit512_154,FP_TopoTorsion1024_694,FP_AtomPair1024_1019,FP_RDKit512_393,FP_AtomPair1024_365,Pharm2D_Gobbi_61,FP_TopoTorsion1024_936,FP_TopoTorsion1024_292,FP_AtomPair1024_785,FP_RDKit512_80,RDKit2D_BalabanJ,FP_AtomPair1024_776,FP_AtomPair1024_501,FP_AtomPair1024_976,FP_AtomPair1024_450,AC2D_173,AC3D_16,FP_AtomPair1024_673,GETAWAY_22,FP_RDKit512_35,FP_RDKit512_199,FP_AtomPair1024_629,FP_AtomPair1024_172,FP_RDKit512_210,FP_RDKit512_252,FP_AtomPair1024_58,FP_AtomPair1024_564,AC3D_76,MORSE_75,FP_RDKit512_270,FP_RDKit512_122,FP_AtomPair1024_265,FP_TopoTorsion1024_652,FP_RDKit512_434,FP_RDKit512_345,FP_RDKit512_367,FP_AtomPair1024_988,AC2D_100,FP_AtomPair1024_736,FP_AtomPair1024_569,FP_AtomPair1024_930,FP_TopoTorsion1024_293,FP_AtomPair1024_252,FP_AtomPair1024_290,USR_ctd_Skew,FP_RDKit512_139,FP_TopoTorsion1024_869,FP_RDKit512_67,FP_RDKit512_258,FP_RDKit512_299,FP_Morgan1024_r2_39,Pharm2D_Gobbi_62,FP_AtomPair1024_362,GETAWAY_102,AC2D_166,FP_Morgan1024_r2_875,MORSE_107,FP_RDKit512_88,AC2D_148,FP_AtomPair1024_760,FP_AtomPair1024_768,FP_AtomPair1024_580,FP_AtomPair1024_612,FP_RDKit512_32,FP_AtomPair1024_24,FP_MorganFeat1024_r2_668,FP_TopoTorsion1024_695,FP_AtomPair1024_568,GETAWAY_142,FP_AtomPair1024_77,Graph_Diameter,FP_RDKit512_180,FP_RDKit512_433,FP_MorganFeat1024_r2_217,FP_Morgan1024_r2_926,AC3D_15,FP_RDKit512_482,FP_RDKit512_467,FP_MorganFeat1024_r2_58,GETAWAY_261,FP_AtomPair1024_534,FP_RDKit512_52,MORSE_152,FP_RDKit512_378,FP_AtomPair1024_581,AC3D_64,FP_RDKit512_167,FP_AtomPair1024_932,FP_TopoTorsion1024_533,MORSE_43,FP_AtomPair1024_805,FP_MorganFeat1024_r2_922,FP_AtomPair1024_373,FP_RDKit512_84,FP_AtomPair1024_520,RDKit2D_SlogP_VSA3,FP_AtomPair1024_893,FP_AtomPair1024_685,FP_AtomPair1024_761,FP_MorganFeat1024_r2_1020,FP_AtomPair1024_773,FP_RDKit512_234,FP_RDKit512_407,Pharm2D_Gobbi_152,FP_AtomPair1024_264,FP_RDKit512_402,FP_RDKit512_279,FP_AtomPair1024_168,AC3D_75,FP_RDKit512_215,FP_AtomPair1024_312,FP_AtomPair1024_502,FP_AtomPair1024_2,FP_AtomPair1024_726,FP_AtomPair1024_772,MORSE_88,AC2D_147,FP_TopoTorsion1024_382,GETAWAY_110,GETAWAY_42,AC3D_46,FP_RDKit512_30,FP_RDKit512_269,FP_AtomPair1024_648,FP_TopoTorsion1024_509,AC2D_151,AC3D_35,FP_AtomPair1024_258,FP_RDKit512_8,FP_AtomPair1024_956,FP_AtomPair1024_332,AC3D_49,FP_AtomPair1024_625,FP_RDKit512_188,FP_RDKit512_278,FP_AtomPair1024_364,FP_Morgan1024_r2_573,AC2D_157,MORSE_153,FP_RDKit512_10,FP_RDKit512_274,FP_TopoTorsion1024_928,GETAWAY_207,AC3D_37,GETAWAY_171,FP_RDKit512_20,GETAWAY_208,FP_Morgan1024_r2_175,GETAWAY_90,FP_AtomPair1024_708,FP_Morgan1024_r2_888,FP_TopoTorsion1024_377,WHIM_66,FP_AtomPair1024_756,FP_AtomPair1024_840,FP_MorganFeat1024_r2_843,GETAWAY_262,FP_AtomPair1024_212,FP_AtomPair1024_940,FP_AtomPair1024_672,FP_RDKit512_40,AC3D_34,AC3D_14,MORSE_25,AC3D_73,AC3D_33,AC3D_65,USR_cst_Var,FP_AtomPair1024_205,FP_AtomPair1024_356,AC2D_78,AC2D_174,FP_AtomPair1024_105,FP_AtomPair1024_222,FP_RDKit512_271,WHIM_11,FP_AtomPair1024_513,FP_Morgan1024_r2_699,AC3D_44,GETAWAY_141,FP_RDKit512_48,FP_AtomPair1024_709,FP_RDKit512_24,FP_AtomPair1024_70,AC2D_190,FP_Morgan1024_r2_428,FP_AtomPair1024_594,FP_RDKit512_342,FP_AtomPair1024_957,FP_AtomPair1024_630,FP_AtomPair1024_864,FP_AtomPair1024_458,MORSE_150,AC3D_13,AC2D_191,FP_AtomPair1024_487,FP_AtomPair1024_608,GETAWAY_184,FP_Morgan1024_r2_15,GETAWAY_221,average,sample_weight
N#CCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0692215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4836996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30913395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088,0.423,0.652,0.0,0.7295588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.66,0.0,0.0,0.0,0.393,0.0,0.12,5.849485002168009,0.9999999999999998
NC/C=C(\F)Cn1cc(-c2ccc(F)cc2)c2ccccc21,54.927,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.029827,1.0,11.126903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.465,0.0,0.0,1.0,0.0,0.0,0.773,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1136403,1.0,1.0,0.0,0.0,1.06,0.797,0.0,0.489,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.619,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02058707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,1.443,0.0,1.102,0.0,0.809,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.117,0.0,12.0,1.0,1.0,1.0,0.0,0.825,0.0,1.0,0.0,6.114,0.0,0.0,0.303,0.0,0.0,6.347,0.0,1.0,0.0,1.117,0.0,1.0,0.0,0.0,1.0,6.5447564,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.696,0.0,0.0,1.0,0.0,0.0,0.0,0.307,0.713,1.0,0.066,0.609,0.514,1.0,1.0,0.0,0.0,1.971,0.808,0.0,0.0,0.0,0.0,0.117,1.0,1.0,1.0,1.0,0.0,1.029,-0.417,0.0,0.0,0.0,0.528,0.615,0.545,1.0,0.401,1.0,0.066,0.0,0.0,1.0,11.787,0.0,0.0,0.0,4.277,0.0,0.0,0.0,0.0,0.73,0.741,-0.374,0.569,0.644,8.47,3.0215049,0.0,0.0,0.645,1.345,1.0,1.0,0.0,11.315,0.0,1.0,0.583,6.432,1.0,0.0,0.0,0.0,1.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519,0.654,1.39,1.0,1.0,1.178,0.0,0.757,6.372363747448347,0.9999999999999998
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ccccc2n1C/C(F)=C/CN,111.359,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.029827,1.0,11.126903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.191,0.0,1.0,1.0,0.0,0.0,0.85,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2270129,1.0,1.0,0.0,0.0,1.07,0.963,0.0,0.499,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.716,0.879,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.053,1.0,0.0,1.0,0.0,0.0,0.0,-0.17091405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,1.297,1.0,1.0,0.0,0.729,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.498,0.0,13.0,1.0,1.0,1.0,0.0,0.866,0.0,1.0,1.0,5.875,1.0,0.0,0.293,0.0,1.0,5.168,0.0,0.0,0.0,0.835,0.0,1.0,0.0,0.0,1.0,16.568048,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.678,0.0,0.0,1.0,0.0,0.0,1.0,0.278,0.673,0.0,0.281,0.613,0.597,1.0,1.0,0.0,1.0,1.031,0.742,0.0,0.0,1.0,1.0,0.256,0.0,1.0,1.0,1.0,1.0,1.001,-0.375,1.0,1.0,1.0,0.633,0.761,0.702,1.0,0.526,1.0,0.205,1.0,0.0,1.0,14.054,1.0,0.0,0.0,4.52,1.0,1.0,0.0,0.0,0.706,0.763,-0.392,0.54,0.598,5.447,3.0236528,1.0,1.0,1.181,1.103,0.0,1.0,1.0,14.318,0.0,0.0,0.575,5.069,1.0,1.0,1.0,0.0,1.019,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.365,0.644,1.046,1.0,1.0,1.153,1.0,0.819,6.372363747448347,0.9999999999999998
Cc1c(-c2ccc(S(=O)(=O)N(C)C)cc2)c2ccccc2n1C/C(F)=C/CN,84.538,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.029827,1.0,11.126903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.48,0.0,1.0,1.0,0.0,0.0,0.682,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1388412,1.0,1.0,1.0,0.0,0.783,0.825,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.598,0.942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,1.0,0.0,0.0,0.0,0.0,0.0,-0.2387946,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.292,1.279,0.0,1.073,0.0,0.474,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.409,0.0,14.0,1.0,1.0,1.0,0.0,0.673,0.0,1.0,1.0,4.144,1.0,0.0,0.357,0.0,0.0,4.604,0.0,0.0,1.0,0.936,0.0,1.0,0.0,0.0,1.0,16.568048,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,0.0,0.0,1.0,0.0,1.0,0.0,0.341,0.416,1.0,0.087,0.509,0.517,1.0,1.0,0.0,0.0,1.434,0.607,0.0,0.0,1.0,0.0,0.355,1.0,1.0,1.0,1.0,0.0,0.792,-0.439,0.0,1.0,0.0,0.487,0.776,0.56,1.0,0.488,1.0,0.08,1.0,0.0,1.0,16.72,0.0,0.0,0.0,3.703,1.0,1.0,0.0,0.0,0.634,0.668,-0.466,0.52,0.586,5.041,3.5238013,1.0,1.0,0.923,1.406,1.0,1.0,0.0,16.655,1.0,0.0,0.519,3.498,1.0,1.0,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.339,0.611,1.228,1.0,0.0,1.166,0.0,0.859,6.372363747448347,0.9999999999999998
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cccnc2n1C/C(F)=C/CN,106.169,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.160305,1.0,11.126903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.024,0.0,1.0,1.0,0.0,0.0,0.848,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2270129,1.0,1.0,0.0,0.0,1.103,0.964,0.0,0.491,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.694,0.937,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.047,1.0,0.0,1.0,0.0,0.0,0.0,-0.2963013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369,1.28,1.0,1.249,0.0,0.724,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.962,0.0,13.0,1.0,1.0,1.0,0.0,0.874,0.0,1.0,1.0,6.115,1.0,0.0,0.297,0.0,1.0,5.023,0.0,0.0,0.0,1.113,0.0,0.0,0.0,1.0,1.0,16.568048,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.666,1.0,0.0,0.0,0.0,0.0,1.0,0.3,0.684,0.0,0.101,0.614,0.551,1.0,1.0,0.0,1.0,1.008,0.748,0.0,0.0,1.0,1.0,0.232,0.0,1.0,1.0,1.0,1.0,1.059,-0.398,1.0,1.0,1.0,0.704,0.747,0.779,1.0,0.561,1.0,0.105,1.0,0.0,1.0,13.07,1.0,0.0,0.0,4.479,1.0,1.0,0.0,0.0,0.716,0.776,-0.439,0.535,0.604,5.486,2.8030345,1.0,1.0,1.505,1.177,0.0,1.0,1.0,12.021,0.0,0.0,0.55,5.317,1.0,1.0,1.0,0.0,1.002,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.34,0.651,1.104,0.0,1.0,1.188,1.0,0.867,6.372363747448347,0.9999999999999998
COC(=O)c1ccc2c(c1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,150.556,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.029827,1.0,11.126903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.608,0.0,1.0,1.0,0.0,0.0,0.889,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3139312,1.0,1.0,1.0,0.0,0.932,0.972,0.0,0.451,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.725,1.369,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.054,1.0,1.0,1.0,0.0,0.0,0.0,-0.28955817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,1.276,1.0,1.656,0.0,0.716,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.309,0.0,13.0,1.0,1.0,1.0,0.0,0.851,0.0,1.0,1.0,5.261,1.0,0.0,0.176,0.0,1.0,4.332,0.0,0.0,0.0,1.519,0.0,1.0,0.0,0.0,1.0,21.30491,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.658,0.0,0.0,1.0,0.0,0.0,1.0,0.135,0.675,0.0,0.207,0.57,0.578,1.0,1.0,0.0,1.0,1.202,0.755,0.0,1.0,1.0,1.0,0.34,0.0,1.0,1.0,1.0,1.0,0.886,-0.512,1.0,1.0,1.0,0.695,0.821,0.749,1.0,0.628,1.0,0.161,1.0,0.0,1.0,13.231,1.0,0.0,0.0,4.689,1.0,1.0,1.0,1.0,0.658,0.703,-0.516,0.479,0.543,5.044,2.9198895,1.0,1.0,1.839,1.09,0.0,1.0,1.0,13.306,0.0,1.0,0.507,3.313,1.0,1.0,1.0,0.0,1.017,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.331,0.578,1.129,1.0,1.0,1.109,1.0,0.797,6.372363747448347,0.9999999999999998
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,153.059,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.029827,1.0,11.126903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.069,0.0,1.0,1.0,0.0,0.0,0.864,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3195205,1.0,1.0,0.0,0.0,0.929,0.942,0.0,0.425,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.724,0.765,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.048,1.0,0.0,1.0,0.0,0.0,0.0,-0.20447786,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.344,1.209,1.0,0.842,1.0,0.704,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.351,0.0,13.0,1.0,1.0,1.0,0.0,0.811,0.0,1.0,1.0,4.796,1.0,0.0,0.217,0.0,1.0,3.984,0.0,0.0,0.0,0.542,0.0,1.0,0.0,0.0,1.0,16.568048,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.645,0.0,0.0,1.0,0.0,0.0,1.0,0.171,0.663,0.0,0.145,0.508,0.59,1.0,1.0,0.0,1.0,1.123,0.722,0.0,0.0,1.0,1.0,0.382,0.0,1.0,1.0,1.0,1.0,0.878,-0.592,1.0,1.0,1.0,0.699,0.819,0.745,1.0,0.632,1.0,0.111,1.0,0.0,1.0,11.429,1.0,0.0,0.0,4.108,1.0,1.0,0.0,1.0,0.63,0.672,-0.598,0.466,0.519,4.56,3.1338449,1.0,1.0,1.713,1.055,0.0,1.0,1.0,10.745,0.0,1.0,0.502,2.9,1.0,1.0,1.0,0.0,0.966,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.207,0.552,1.08,1.0,1.0,1.255,1.0,0.875,6.372363747448347,0.9999999999999998
COC(=O)c1ccc2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)n(C/C(F)=C/CN)c2c1,149.74,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.029827,1.0,11.126903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.529,0.0,1.0,1.0,0.0,1.0,0.87,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2957716,1.0,1.0,0.0,1.0,1.043,0.959,0.0,0.428,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.714,1.317,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.037,1.0,1.0,1.0,0.0,0.0,0.0,0.06820557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,1.283,1.0,1.689,0.0,0.698,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.76,0.0,13.0,1.0,1.0,1.0,0.0,0.834,0.0,1.0,1.0,4.864,1.0,0.0,0.3,0.0,1.0,4.481,0.0,0.0,0.0,1.479,0.0,1.0,0.0,0.0,1.0,21.30491,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.646,0.0,0.0,1.0,0.0,0.0,1.0,0.312,0.678,0.0,0.073,0.544,0.579,1.0,1.0,0.0,1.0,0.872,0.738,0.0,1.0,1.0,1.0,0.327,0.0,1.0,1.0,1.0,1.0,1.025,-0.415,1.0,1.0,1.0,0.696,0.847,0.743,1.0,0.644,1.0,0.073,1.0,0.0,1.0,15.295,1.0,0.0,0.0,5.909,1.0,1.0,0.0,1.0,0.661,0.706,-0.43,0.479,0.544,4.446,3.6019785,1.0,1.0,1.79,1.073,0.0,1.0,1.0,14.237,1.0,0.0,0.507,2.927,1.0,0.0,1.0,0.0,1.078,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.283,0.58,0.8,1.0,1.0,1.169,1.0,0.836,6.372363747448347,0.9999999999999998
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN,151.195,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.029827,1.0,11.126903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.773,0.0,1.0,1.0,0.0,0.0,0.91,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.315512,1.0,1.0,0.0,0.0,0.942,1.002,0.0,0.467,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.743,1.016,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.057,1.0,0.0,1.0,0.0,0.0,0.0,-0.060121216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,1.308,1.0,1.273,0.0,0.723,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.8,0.0,13.0,1.0,1.0,1.0,0.0,0.882,0.0,1.0,1.0,5.208,1.0,0.0,0.264,0.0,1.0,4.361,0.0,0.0,0.0,1.073,1.0,1.0,0.0,0.0,1.0,16.568048,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.682,0.0,0.0,1.0,0.0,0.0,1.0,0.246,0.682,0.0,0.217,0.598,0.592,1.0,1.0,0.0,1.0,1.283,0.78,1.0,0.0,1.0,1.0,0.309,0.0,1.0,1.0,1.0,1.0,0.898,-0.443,1.0,1.0,1.0,0.677,0.832,0.729,1.0,0.612,1.0,0.153,1.0,0.0,1.0,13.944,1.0,0.0,0.0,4.567,1.0,1.0,0.0,1.0,0.676,0.723,-0.462,0.493,0.558,5.046,3.3070629,1.0,1.0,1.83,1.104,0.0,1.0,1.0,13.719,0.0,1.0,0.522,3.778,1.0,1.0,1.0,0.0,1.054,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.399,0.595,1.161,1.0,1.0,1.132,1.0,0.766,6.372363747448347,0.9999999999999998
