average,sample_weight,SMILES,Feat_0,Feat_1,Feat_2,Feat_3,Feat_4,Feat_5,Feat_6,Feat_7,Feat_8,Feat_9,Feat_10,Feat_11,Feat_12,Feat_13,Feat_14,Feat_15,Feat_16,Feat_17,Feat_18,Feat_19,Feat_20,Feat_21,Feat_22,Feat_23,Feat_24,Feat_25,Feat_26,Feat_27,Feat_28,Feat_29,Feat_30,Feat_31,Feat_32,Feat_33,Feat_34,Feat_35,Feat_36,Feat_37,Feat_38,Feat_39,Feat_40,Feat_41,Feat_42,Feat_43,Feat_44,Feat_45,Feat_46,Feat_47,Feat_48,Feat_49,Feat_50,Feat_51,Feat_52,Feat_53,Feat_54,Feat_55,Feat_56,Feat_57,Feat_58,Feat_59,Feat_60,Feat_61,Feat_62,Feat_63,Feat_64,Feat_65,Feat_66,Feat_67,Feat_68,Feat_69,Feat_70,Feat_71,Feat_72,Feat_73,Feat_74,Feat_75,Feat_76,Feat_77,Feat_78,Feat_79,Feat_80,Feat_81,Feat_82,Feat_83,Feat_84,Feat_85,Feat_86,Feat_87,Feat_88,Feat_89,Feat_90,Feat_91,Feat_92,Feat_93,Feat_94,Feat_95,Feat_96,Feat_97,Feat_98,Feat_99,Feat_100,Feat_101,Feat_102,Feat_103,Feat_104,Feat_105,Feat_106,Feat_107,Feat_108,Feat_109,Feat_110,Feat_111,Feat_112,Feat_113,Feat_114,Feat_115,Feat_116,Feat_117,Feat_118,Feat_119,Feat_120,Feat_121,Feat_122,Feat_123,Feat_124,Feat_125,Feat_126,Feat_127,Feat_128,Feat_129,Feat_130,Feat_131,Feat_132,Feat_133,Feat_134,Feat_135,Feat_136,Feat_137,Feat_138,Feat_139,Feat_140,Feat_141,Feat_142,Feat_143,Feat_144,Feat_145,Feat_146,Feat_147,Feat_148,Feat_149,Feat_150,Feat_151,Feat_152,Feat_153,Feat_154,Feat_155,Feat_156,Feat_157,Feat_158,Feat_159,Feat_160,Feat_161,Feat_162,Feat_163,Feat_164,Feat_165,Feat_166,Feat_167,Feat_168,Feat_169,Feat_170,Feat_171,Feat_172,Feat_173,Feat_174,Feat_175,Feat_176,Feat_177,Feat_178,Feat_179,Feat_180,Feat_181,Feat_182,Feat_183,Feat_184,Feat_185
5.849485002168009,0.2973629040733618,N#CCCN,0.0564238239062091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6654811635096367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,-1.3292333324872063,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.620139960329746,0.0,0.0,0.0,0.0,0.0,-1.6327797714843466,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,NC/C=C(\F)Cn1cc(-c2ccc(F)cc2)c2ccccc21,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04310361744086199,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,0.6139319450064415,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.5717420476690658,0.0,0.0,0.0,0.0,0.0,-0.25299651446389093,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ccccc2n1C/C(F)=C/CN,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04310361744086199,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,0.9716815800749394,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.140127684348704,0.0,0.6931471805599453,0.0,0.0,0.0,-0.6306268235786112,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,Cc1c(-c2ccc(S(=O)(=O)N(C)C)cc2)c2ccccc2n1C/C(F)=C/CN,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04310361744086199,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,0.21649900859554144,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.071266834777582,0.0,0.6931471805599453,0.0,0.0,0.0,-0.6306268235786112,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cccnc2n1C/C(F)=C/CN,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.06738304801147778,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,0.9903040921729415,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0752194090934057,0.0,0.6931471805599453,0.0,0.0,0.0,-0.6545323444321657,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,COC(=O)c1ccc2c(c1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04310361744086199,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,0.7680826248336999,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0593145012537413,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04310361744086199,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,0.746342638197294,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.7466057590847143,0.0,0.6931471805599453,0.0,0.0,0.0,-0.5016931402027182,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,COC(=O)c1ccc2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)n(C/C(F)=C/CN)c2c1,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04310361744086199,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48362924326573636,0.0,0.0,0.0,0.0,0.0,0.0,0.8291589382428005,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0869842506729919,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04310361744086199,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5366697017387289,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,0.7878551321015647,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.1799880336419133,0.0,0.6931471805599453,0.0,0.0,0.0,-0.3953127366441464,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
6.372363747448347,0.2973629040733618,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ccc(C(=O)O)cc2n1C/C(F)=C/CN,0.6812318738309034,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04310361744086199,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.5376983728162604,-0.5370004781028717,0.0,0.0,-0.48373020300112074,0.0,0.0,0.0,0.0,0.0,0.0,0.8463513387831733,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.6931471805599453,-0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.2552371965617213,0.0,0.6931471805599453,0.0,0.0,0.0,-0.3953127366441464,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0
