average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31
9.327902142064282,1.0329961881563277,CN(C)c1ccc2nc3c(C(=O)O)cc(=O)c(O)c-3oc2c1,-11.36419426032006,4.3003460029806595,0.8656584611117712,-3.2623522236200126,-0.864203492338966,-5.73262439674361,7.45502009426285,-1.3422222531195245,-6.32155447824959,-0.7511593673625575,0.6607802248016467,0.5633432212221953,1.4589550838934227,0.8659167126981188,0.06811473221559987,0.26408574597398354,0.6952305537669953,0.2702009428785627,-0.42513899038194947,-1.199825625940734,0.4950699707590363,-0.7125656535322072,0.7014476482819313,-3.2382852689294293,-2.322945068296753,0.012549197369508394,0.4742266579833594,0.2767417454751519,-0.5484972333201406,0.587745373006919,0.1378845626970154,0.022359619096739076
3.721246399047171,1.0329961881563277,CC1=CCC(C(=O)N=C2CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=CC1=NC(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)N=C3CC(C(=O)N=C4CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,-6.9060520112075325,-5.613903077649393,-3.785539837060203,0.7653136359090184,0.9360331943567062,-5.45912296319947,-0.9751111650459715,-9.069486491247218,3.6835830297795935,-7.036942265592534,-4.463595184850115,-1.6471141441154533,-1.6341207140667229,-0.6800548410727782,3.1896176294174086,-1.1551578592461766,1.4319530440269002,-0.33114732171125505,0.5324083605653751,-0.043724104309576475,-0.4326755799294368,0.25170965691571684,-0.11216127272948793,-0.025538915093759287,0.25789276851945947,0.15689596286699423,-0.2146989310457067,-0.013478631751996121,-0.07931070249717713,0.1420019988798684,0.0699488006450141,-0.028910992358398127
5.15676722190199,1.0329961881563277,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,-10.426370137575674,1.6165276938559634,1.2753517240265881,1.121672285739536,0.21588530051124727,0.5173558170296378,1.795606351347723,3.3540397288677433,4.075234381617979,1.661221196292515,-9.31004739028722,7.073739751372112,1.5220768388843042,2.6355291352209056,-0.006634013630371511,0.15447235796533007,-1.226431351115419,0.39335689535209795,-0.0106886102418894,0.7026297847394943,0.3492735858440445,-0.1867829363924307,0.00388676385164398,-0.15336884874997364,-0.0408624438100745,0.10097130385543646,0.22588308514802907,-0.1335714876241656,0.2847250781988352,0.2752425139152057,0.0542369389138593,0.06385156614095226
5.489454989793388,1.0329961881563277,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1[nH]c(OC)c(OC)c(=O)c1C,-12.515736805170672,9.647528508196727,0.055141913409614454,-1.4995409434824705,-1.6679842913421474,0.5097868583518991,-2.522204970148136,0.9815386092166859,0.622558198298784,-1.3634078945551216,-0.10781607010999393,-0.2049987017290238,-4.036157993186966,-1.110010144664409,-3.9660944112873655,0.9320032447526023,1.2667337676772243,-0.29307388778938276,-0.3423217637937182,-0.5671430159080869,0.6089002638547015,-0.31844125246366867,0.023652243577303476,1.1232523069807587,0.5000350678704306,-0.4941678874441794,0.3123742602145687,0.40211409128010767,-0.9100604469701572,2.8301171215644656,-0.0340239162585082,-0.26109526508672626
-0.5430742350335329,1.0329961881563277,C/C=C(\C)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1[nH]c(OC)c(OC)c(=O)c1C,-11.42876683067255,11.662723452029555,-2.1167241299015673,-0.39338367609517777,-0.5496968290911223,1.8422132152215227,-3.6130648664562512,-0.4686397476884352,0.13959076583863483,0.4060736165074013,1.269217895225896,-0.9842437925968199,2.197916218312195,0.5310540888217301,1.6983149837727933,-0.10138796365755487,-0.38613142943934853,0.4023552161757557,-0.3161598965294587,-0.48612834132252275,0.15174552699127913,-0.4077665491546865,-0.37620470586182175,0.521328224668221,0.25348680649441674,-0.3942919986747303,-0.14432987562797753,0.27600796962800545,-0.02878213211078417,0.2763212080712161,0.14854663403675633,0.12635784194729122
-0.1376705372367546,1.0329961881563277,COc1[nH]c(C/C=C(\C)C/C=C/C(C)=C/[C@@H](C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C(C)=C/CO)c(C)c(=O)c1OC,-11.360201393942454,11.3131483448691,-2.456932016378616,-0.3226659233480869,-0.36245506485644685,1.7892070659782233,-3.4546507959981105,-0.5427884144148596,0.7818854870068676,0.3221320038864755,0.7006932438528216,-0.9809631272894885,2.5184510686344033,0.5637552563332975,1.643747591589792,-0.8662316643760671,-0.610815100726769,-0.12786343603778486,0.49919162277769014,-0.731907464785874,0.8533672982688625,-1.7647204940168209,-0.91105242119068,-0.12195208949508012,-0.12417339647325681,-0.3978646831319849,-1.1140359665691366,1.4246155665257125,0.27061290590898734,-1.2361807066242458,-1.2921695162839297,-0.8461731890321766
0.4260845595784488,1.0329961881563277,C/C=C(\C)[C@H](O[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1[nH]c(OC)c(OC)c(=O)c1C,-10.141926492482469,11.218924879454502,-2.37814310359353,0.5685968420534424,-0.18853690530225134,2.3012234924991715,-4.183159999703825,-0.9473455168800353,0.5382804763839725,0.030516043420995582,1.9160656998406254,-1.5464408077188962,3.0854364551658073,0.6795028922259903,2.03802521529568,-0.22585154245670339,-0.86364297660953,-0.32214073418902206,-0.09497385215737768,0.7816947687224632,-1.2421239129108816,1.7830739695384799,0.5799385072360063,-0.44739012805611644,0.11101730904725604,0.64938075909952,1.2007841059873388,-1.50936435984641,0.19654633038412497,0.5491794341983081,1.2856258976787065,0.8442838932615255
5.141462802430361,1.0329961881563277,C/C=C(\C)C(=O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1[nH]c(OC)c(OC)c(=O)c1C,-12.280681015015993,9.130656236942928,0.08016844225855997,-2.730232581474603,-2.1686592480188103,-0.509633317602218,-1.1605213551961453,1.1617602973389352,0.7229081832950005,-1.2743880886437686,-0.7140129402906258,-0.38571457167110995,-5.40516135810625,-0.4085107393234768,-3.615316329959706,0.4351974456997921,0.6146075956406417,0.22207090254534864,-0.1779357454875112,0.47204739922738126,-0.4917051372280181,1.0940185427601579,0.3071450560302891,-1.1068731363587987,-0.3493431171996378,0.5636548181595329,-0.34129854603603893,-0.627810790061231,0.6782372721363094,-2.7005962784012496,0.06772932541996145,0.051517371401339926
5.013228265733755,1.0329961881563277,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O,2.914595888849871,0.4322475640153297,10.312139132754123,-2.99011599533057,4.229387280139,0.8579431045906837,-0.1145753872602196,-2.040711129724611,0.8831045790926687,1.2925684795982144,0.2253808647942797,-0.4390013625741822,0.007174088430335385,-0.7878920813216476,0.36149154719559634,-1.1711293014799675,-0.06940324291184763,-0.659914659765162,-1.3367027861067835,0.8069179913905746,0.32575462314128895,-0.09194667483280916,0.5424256190666832,0.6438560361219732,-0.9896804319900471,0.37400003559606243,0.20607665440241932,-0.39593998991166374,0.3623446326322347,0.17332770143641998,-0.3716615674386807,-1.4795540639413776
5.154901959985743,1.0329961881563277,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O,2.277463697826032,0.8915879630503962,10.411429819030035,-2.5937225893959877,3.634680302424218,0.6281718337074383,0.29072715885575595,-2.0338111038113746,1.2022812067711255,1.465031197740584,0.8064694476638095,0.2059465459600516,-0.7789577581896726,-0.5863229435829863,0.04261885808779959,-1.3190530866032564,0.36320976305726077,-0.909317012119244,-2.272774883015884,1.4509190964844203,0.2541091775879109,-1.666456883149657,-0.13387439000990994,1.1764011469345819,-1.9325406003285668,0.3168166830022322,-0.5388641143986349,-0.1929184117537175,0.5943865774326893,0.006926172967054423,0.12622093642167692,2.0605453139082943
6.120904120499928,1.0329961881563277,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)C(C)C,8.529788256406526,-0.20472322679052057,-5.136065829595783,-1.3710717268047203,-6.802760987448602,1.414024758688955,0.9628334824381239,-0.16016109594946096,0.0059322384554757355,1.2132451675969464,-0.8995315719772276,-0.8400373385233022,0.5468223753589551,-0.2710917009863995,0.14385621944589108,-0.05520574547982596,0.8166082400591484,-0.023859777069210573,-0.9342843128780519,0.7898916857415648,1.2070320516623545,-0.47857599148320745,0.2359986472076076,0.25868814866750045,-0.07689689344590599,0.49300330020207433,-1.9144766741383161,-0.8132674315476259,-1.391502036228245,-0.19877353045791302,1.1703705863312297,-0.18516578767054864
5.4089353929735005,1.0329961881563277,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)[C@@H](C)O)C(C)C)[C@@H](C)O,4.046326045296616,1.1254008351054738,6.401714851887057,3.144481613569265,-4.908285062242211,2.0158117374427613,1.451864032122547,-4.668664984644934,0.5154043718664796,4.02104474521677,0.018498419147453045,-0.7595639292460817,-0.875741125542485,-0.47169228807241764,-0.12225350743896318,0.1613593870119141,-0.3845412934394858,0.2536821848432341,1.155812648202131,-0.35429908896611984,0.6391513255476392,0.3926212347541583,1.139515371696058,-0.5857755254999281,1.0163692798064432,0.9699237157942029,1.9950253286927975,1.3937546626759976,1.4497349294895454,-0.2403108456388762,-0.3572815943730681,-0.1958367014334802
