average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19
6.120904120499928,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)C(C)C,7.613491023461028,-1.813972163611307,1.9285658244024377,0.9030315884681843,6.023788243038237,4.343658143741985,-4.273690530614451,-1.1553339384678802,0.34051277444980516,-1.224448136875236,2.303112981420014,0.1702714524906711,0.8255465158231294,0.502619406750741,0.20729321487701924,0.14848767088767362,0.37303384575971404,0.26518761075949754,0.6564058294875608,0.11282441250899264
5.4089353929735005,1.0345132990659367,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)[C@@H](C)O)C(C)C)[C@@H](C)O,5.469533655692116,-2.3164321152600955,2.0808114778576963,7.291096504436919,2.2146142523106906,-1.5430902998027256,-2.070840419703687,0.731498774789963,-1.2272541456691122,-0.9310193683630154,3.454219476372299,-0.2570945903938397,0.6991584214331173,0.05450859020012656,-1.3331911720877654,1.0916480586166055,0.5595238833588196,0.862389076562153,0.1588432698280094,-0.4922594986687701
5.795880017344075,1.0345132990659367,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O,6.985459550475424,-0.43424146782029494,-3.904028685458115,2.6789397067271414,-3.376143432593618,-2.033134818508536,1.8621285732157087,1.0672998164284357,-1.5339445060273575,-0.9272231876170387,0.28968286200348975,-0.3956667307783638,-2.858215224253382,-0.42820527856882407,1.654220351701147,-0.36474392004859596,-0.9807591565230589,-0.5866865263052775,1.4627840738367235,0.26302141521652345
6.578396073130168,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)C(C)C,8.62710569807395,0.1108455656765383,-3.235799102067571,-4.385199928803636,0.994268627968462,3.6112553718392277,-1.0238907022349397,-0.23263374273428233,1.3081877665427866,-0.5538448797319049,-0.16224097726131564,-0.18797962982789693,-3.067442807407423,0.007138105536468355,1.9024545468291143,-0.01934549167923165,-0.6259474973544644,-0.022387110542132497,1.10144616415575,0.044377282064750626
7.721246399047171,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)C(C)C,7.966229129382247,-0.2050477800266985,-0.9104213863987554,-3.50358868669949,2.929864248340129,0.05111598834988319,-3.738857056291016,-0.03136373929851681,4.352521116498844,1.1531800859204842,-0.12207941333363474,0.16201148613796812,-0.2921945978079094,-1.0165516867047963,0.37233788223731457,-0.4942725356364159,0.3555032193440405,-0.05838100851676488,-2.321508055834759,-1.1842666420133126
5.958607314841775,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(N)=O)C(C)C)C(C)C,7.679842784816763,0.04652743421597957,-3.72460121449456,-3.161664883950863,0.8428721076836475,5.142871963067414,-0.4368680004520808,-0.41192483170215205,-0.3932703715514808,-1.4587617861531714,0.7633941697557789,-0.0936961386685958,-2.011996206227709,-0.4979013352730111,0.7899924665717418,-0.14801723646434484,-0.5350902671424351,-0.20345712115275322,1.0959804959482118,-0.21277990737270316
5.958607314841775,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,6.448909828557202,-0.3999529990407188,-5.724496750829152,-0.4138253161705398,-1.652469432513127,5.475598066095412,0.746591113670742,-1.3774763979288154,-1.9453091301441605,-0.6004338050364372,-1.8555043924805845,0.477139826024792,-0.44725360081763466,0.5807575351445858,-0.8470171339919846,-0.017070740075909873,0.37813443013418563,0.01638494305822698,-1.689130540753615,0.0862645478147102
5.920818753952375,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,7.007203335142489,-0.16011435000085927,-5.339123175963641,-0.6910969531775933,-0.43184362511966495,5.122554479080676,0.834814594315356,-0.9733029129271703,-1.4456633784197177,-0.4368315540652265,-1.8976379129769239,-0.00908320933765709,-0.8281098327565526,0.24266580879137709,0.22000487385822823,-0.00830010955479396,-0.22833536256094814,-0.3810674693627817,0.11464280507120242,1.3486371282680514
6.0,1.0345132990659367,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)[C@@H](C)O)C(C)C)[C@@H](C)O,6.606034607972479,-2.3254596657115925,2.475961334251827,6.252147375029851,2.682027095243952,-2.1661172401553848,-2.677361792732156,0.536834795566149,-0.22958413684078197,-0.9151850933466773,3.3710510697302722,-0.46075518392312903,-0.12423495947612302,-0.21619018269204926,1.0074782350918572,0.054777767578532276,-0.10176369349749682,0.28846582880653493,1.1357692626189928,-0.5619336701859826
5.4089353929735005,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,6.624506647180431,0.2502522147775165,-4.301288256796168,-2.5237013062799782,0.2535984768937252,6.114169527722399,0.2168983134737073,-0.19230053854013412,-1.153319201992909,-1.207879592499042,0.8292365069806276,0.09349895781021646,-0.7824996304623291,-0.17642236072928036,-1.7719385325277475,0.8557082185715774,0.1238409428843572,0.5228457734094062,-0.06424086286846303,-0.1477979032462492
