action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,source_organism,source_target_chembl_id,source_pref_name
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24863188,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5151001,Inhibition of human LRP6-DKK1 interaction by binding to LRP6 incubated for 1 hr by SPR analysis,B,,,BAO_0000034,BAO_0000224,protein format,CN(C)c1ccc2nc3c(C(=O)O)cc(=O)c(O)c-3oc2c1,,,CHEMBL5149981,J Med Chem,2021,"{'bei': '21.07', 'le': '0.39', 'lle': '4.57', 'sei': '6.09'}",CHEMBL1162107,,CHEMBL1162107,6.33,0,http://www.openphacts.org/units/Nanomolar,3884845,=,1,1,=,,Kd,nM,,470.0,CHEMBL3885562,Homo sapiens,Dickkopf-related protein 1/Low-density lipoprotein receptor-related protein 6,9606,,,Kd,uM,UO_0000065,,0.47,Homo sapiens,CHEMBL3885562,Dickkopf-related protein 1/Low-density lipoprotein receptor-related protein 6
