average,sample_weight,SMILES,FP_Morgan1024_r2_36,FP_AtomPair1024_825,FP_MACCS_115,RDKit2D_VSA_EState8,FP_AtomPair1024_899,FP_Morgan1024_r2_798,FP_Morgan1024_r2_828,AC2D_137,RDKit2D_BCUT2D_LOGPLOW,RDKit2D_BCUT2D_MWLOW,RDKit2D_VSA_EState4,AC2D_101,RDKit2D_BCUT2D_CHGLO,FP_MACCS_149,FP_AtomPair1024_455,AC2D_118,RDKit2D_SlogP_VSA5,FP_AtomPair1024_306,AC2D_146,Sol_ESOL_LogS,FP_TopoTorsion1024_472,FP_AtomPair1024_863,FP_Morgan1024_r2_1005,FP_AtomPair1024_1014,FP_AtomPair1024_911,AC2D_149,RDKit2D_MolLogP,RDKit2D_EState_VSA10,FP_TopoTorsion1024_779,AC2D_166,AC2D_98,FP_Morgan1024_r2_250,FP_TopoTorsion1024_169,FP_AtomPair1024_79,FP_Morgan1024_r2_634,RDKit2D_FractionCSP3,FP_TopoTorsion1024_412,FP_MACCS_116
6.013676222949234,1.1077944442343703,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-0.5,-0.5,-1.0,-0.3650504201468706,-1.0,-1.0,1.0,-0.05102040816326529,0.13582439588752798,0.33168642387588043,0.20749980899114523,0.41666666666666763,-0.18707238254464695,0.0,0.0,0.1021897810218979,-0.034507175615258796,0.0,0.02097902097902177,0.0627618542024292,0.0,0.0,0.0,-1.0,1.0,-0.7947368421052635,0.0,-0.009946402049671985,1.0,-0.16949152542373352,-0.43750000000000017,-1.0,0.0,-1.0,0.0,-0.141722336765177,0.0,-1.0
7.575118363368933,1.1077944442343703,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc1cccc(c1)CSCCNC2=O,0.5,0.5,0.0,0.1421964768912134,0.0,0.0,0.0,0.47959183673469385,0.013592893873912822,9.778779569469342e-06,-0.7257886036951666,-0.3333333333333341,7.591778271650263e-06,0.0,0.0,0.5985401459854012,0.0,1.0,-0.8671328671328671,-0.5331275587087189,1.0,-1.0,1.0,0.0,1.0,0.3736842105263156,0.7036900595567016,-0.009946402049671985,0.0,-0.4406779661017012,0.4999999999999998,0.0,0.0,0.0,-1.0,-0.028846385835809504,-1.0,0.0
7.632644078973981,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,0.6552255796460289,0.0,0.0,0.0,0.5612244897959184,-0.013592893873892188,-9.778779569469342e-06,-0.7241435107826085,-0.5000000000000011,-7.591778271650263e-06,1.0,1.0,0.7737226277372261,0.4750623698056043,1.0,-0.895104895104895,-0.8551649946550789,1.0,-1.0,1.0,0.0,1.0,0.29999999999999977,0.9422238595198624,-0.009946402049671985,0.0,-0.6779661016949191,0.3749999999999997,0.0,-1.0,0.0,-1.0,0.14255873680056175,-1.0,0.0
7.361510743045363,1.1077944442343703,CCC[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,0.7588226489235224,0.0,0.0,0.0,0.7040816326530612,-0.025176241823870394,-9.778779569469342e-06,-0.7151106278344461,-0.5833333333333324,-1.940121114365649e-05,1.0,0.0,0.8905109489051094,1.3561748165957208,1.0,-0.895104895104895,-1.4568415962479688,1.0,-1.0,1.0,0.0,1.0,0.2157894736842102,1.4212562166144775,-1.001526242052003,0.0,-0.8813559322033948,0.4374999999999998,0.0,-1.0,0.0,-1.0,0.4708830199219734,-1.0,0.0
7.75448733218585,1.1077944442343703,CC(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,1.1377024664122355,0.0,0.0,0.0,0.8061224489795918,-0.05791441657536471,-2.933633867366682e-05,-0.7178772331606295,-0.41666666666666763,-3.9645953201390524e-05,1.0,1.0,0.7737226277372261,0.9501254257476831,1.0,-0.93006993006993,-1.382860245760714,1.0,-1.0,1.0,0.0,1.0,0.152631578947368,1.3327807453797507,-1.001526242052003,0.0,-0.5423728813559353,0.4374999999999998,0.0,-1.0,0.0,-1.0,0.4708830199219734,-1.0,0.0
7.570247719997592,1.1077944442343703,C[C@H](O)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,0.6012945948941413,0.0,0.0,0.0,0.8061224489795918,-0.1253747570830556,-9.778779569469342e-06,-0.754054624038182,-1.0,-3.121064400817066e-05,1.0,1.0,1.2408759124087594,0.4750623698056043,1.0,-0.93006993006993,-0.5399255128215275,1.0,-1.0,1.0,0.0,1.0,0.23684210526315758,0.5498250138146988,0.06736322320729961,0.0,-0.9830508474576364,0.4374999999999998,0.0,-1.0,0.0,-1.0,0.3090662899989583,-1.0,0.0
7.317854923626168,1.1077944442343703,C[C@@H]1NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](CCCCN)NC1=O,0.5,0.5,0.0,0.6600894077672023,0.0,0.0,0.0,0.5612244897959184,-0.022388432449631443,-9.778779569469342e-06,-0.7170102522359904,-0.5833333333333324,-1.940121114365649e-05,1.0,1.0,0.8613138686131385,0.4750623698056043,1.0,-0.895104895104895,-0.8551649946550789,1.0,-1.0,1.0,0.0,1.0,0.26842105263157867,0.9422238595198624,-0.009946402049671985,0.0,-0.9152542372881445,0.3749999999999997,0.0,-1.0,0.0,-1.0,0.14255873680056175,-1.0,0.0
7.054039296422431,1.1077944442343703,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,0.5,-0.5,0.0,0.4169727623114597,0.0,0.0,0.0,0.826530612244898,-0.29212757480330037,-0.06975203459731896,0.0422360136786933,-0.3333333333333341,-0.09844090180203452,1.0,0.0,-0.3649635036496353,0.5249369440579212,0.0,-0.19580419580419595,-0.3780142488983164,0.0,-1.0,0.0,0.0,0.0,0.1947368421052628,0.6665438693436484,-0.04362779773932659,0.0,0.7457627118644035,-0.12500000000000006,0.0,-1.0,-1.0,0.0,0.6729336515471921,0.0,0.0
7.621602099051862,1.1077944442343703,C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,0.5,0.5,0.0,0.3348550961509411,0.0,0.0,0.0,1.030612244897959,-0.7304780744600539,-0.08590657842947602,0.011185885577682585,-0.8333333333333329,-0.13226817872395435,1.0,0.0,0.18978102189781038,0.5249369440579212,1.0,-0.24475524475524416,-0.06276185420243079,0.0,-1.0,0.0,0.0,0.0,0.13157894736842063,0.27414502363848486,-0.009946402049671985,0.0,0.5084745762711855,-0.12500000000000006,0.0,-1.0,0.0,0.0,0.8365387161612526,0.0,0.0
6.694218848745018,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,0.5395717947856487,0.0,0.0,0.0,-0.05102040816326529,-0.013788040530079216,-9.778779569469342e-06,-1.5493209760285367,-0.08333333333333352,-7.591778271650263e-06,1.0,1.0,1.4160583941605842,0.03450648947878329,1.0,-0.9090909090909091,-0.7051527107381932,1.0,-1.0,1.0,0.0,1.0,0.2157894736842102,0.7800085958126112,1.0589428472956364,0.0,-2.067796610169507,0.24999999999999967,0.0,-1.0,0.0,-1.0,-0.3173073018860784,0.0,0.0
6.877784121727173,1.1077944442343703,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@H](CCCN)NC(=O)CCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,0.5,0.5,0.0,-0.030225897735036974,0.0,0.0,0.0,-0.030612244897959173,-0.4914838231552987,-0.0859652511068581,-0.011185885577682344,-0.6666666666666659,-0.1088281415411135,0.0,1.0,-0.1021897810218979,-0.4405562920087051,1.0,-0.055944055944055986,0.363599487092201,0.0,0.0,0.0,0.0,0.0,0.1842105263157891,-0.23951617854730756,-0.009946402049671985,0.0,0.0,-0.5000000000000002,0.0,0.0,0.0,-1.0,-0.3173073018860784,0.0,0.0
7.023650020996726,1.1077944442343703,CCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,0.5,0.5,0.0,0.3852481314546602,0.0,0.0,0.0,-0.13265306122448978,-0.4914605914105101,-0.0859652511068581,-0.7914280822617683,-0.6666666666666659,-0.1088281415411135,1.0,1.0,-0.18978102189781038,0.03450648947878329,1.0,-0.0909090909090902,-0.30049432886010385,0.0,0.0,0.0,0.0,0.0,0.1947368421052628,0.4120464173881009,0.5076572009071624,0.0,-0.06779661016949191,-0.43750000000000017,0.0,0.0,0.0,-1.0,-0.3173073018860784,0.0,0.0
7.102922996790579,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCO)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,0.5,0.5,0.0,0.5382173756635661,0.0,0.0,0.0,0.826530612244898,-0.01368582085302592,-0.0006160631122512269,-1.4977794484987124,-0.5000000000000011,-0.0007718307910709831,1.0,1.0,1.328467153284672,0.4750623698056043,1.0,-0.937062937062937,-1.1246524241505707,1.0,-1.0,1.0,0.0,1.0,0.3105263157894735,1.1488917541597592,-0.5275500050065056,0.0,-1.5593220338983138,0.4999999999999998,0.0,-1.0,0.0,-1.0,0.3090662899989583,-1.0,0.0
6.0195421077239,1.1077944442343703,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N(C)[C@@H](Cc1ccc(F)cc1)C(=O)N[C@H]1CSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC1=O,-0.5,0.5,-1.0,-0.17063371914245035,0.0,0.0,1.0,-0.09183673469387754,0.6155506330069856,0.9975039665174725,0.25122319017944006,-1.7500000000000018,0.7532385260815538,1.0,1.0,-0.07299270072992707,0.3318533369561341,1.0,0.5524475524475521,-0.9250805745912056,0.0,0.0,0.0,0.0,1.0,0.7736842105263161,-0.3782771535580523,0.03368128773265738,1.0,-0.6779661016949191,0.4374999999999998,-1.0,0.0,0.0,0.0,-0.5185597834775302,0.0,0.0
6.872895201635192,1.1077944442343703,CCCCC(NC(C)=O)C(=O)N[C@H]1CSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC)NC(=O)[C@H](Cc2c[nH]c3ncccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C(C)(C)C)NC1=O,-0.5,0.5,0.0,3.1299620920535745,-1.0,0.0,1.0,-0.1530612244897959,-0.47427839296726537,-1.9844957450085698,-0.8444060574356204,-0.41666666666666763,0.5207799624291369,1.0,1.0,0.7445255474452552,4.022021782831385,1.0,0.7622377622377621,-0.09422827335772756,0.0,0.0,0.0,0.0,1.0,1.0684210526315796,-1.0796340639774051,1.7311651609814254,1.0,0.6440677966101693,0.6249999999999999,-1.0,-1.0,0.0,-1.0,1.8750003677884772,0.0,0.0
6.598599459218455,1.1077944442343703,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-0.5,-0.5,-1.0,-0.25649275946753164,0.0,-1.0,0.0,0.2346938775510204,0.735909656390892,0.9982862688822309,-0.5381174896526622,0.6666666666666682,1.064793296965907,0.0,0.0,0.48175182481751866,-0.4750630559420788,0.0,-0.741258741258741,-0.21002147208634525,1.0,-1.0,0.0,-1.0,0.0,-0.6578947368421054,0.46417388100939405,0.5076572009071624,0.0,-0.33898305084745955,0.3749999999999997,-1.0,0.0,-1.0,0.0,-0.20536720099630523,-1.0,-1.0
4.168243764792422,0.2762373029977992,CN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]1Cc1cnc[nH]1,-0.5,-0.5,-1.0,-0.3644830008085756,-1.0,-1.0,1.0,-0.030612244897959173,0.5599384823398257,0.9509374182555329,0.208787390990335,-0.16666666666666705,0.523079427714885,0.0,0.0,-0.2189781021897812,-0.4750630559420788,0.0,0.0,0.09475458381566237,0.0,0.0,0.0,0.0,0.0,-0.8263157894736846,-0.02940995886289668,-0.5275500050065056,1.0,0.37288135593220173,-0.43750000000000017,-1.0,0.0,-1.0,0.0,-0.141722336765177,0.0,0.0
4.168243764792422,0.2762373029977992,CN1C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1Cc1c[nH]c2ccccc12,-0.5,-0.5,-1.0,-0.34698110229065005,0.0,-1.0,1.0,-0.4183673469387754,0.5951856855281371,0.7623829907908461,0.29396385730871133,0.8333333333333353,0.7096127940021624,0.0,0.0,-0.5985401459854012,-0.4750630559420788,0.0,0.048951048951049764,0.2678572919434517,0.0,0.0,0.0,0.0,0.0,-0.878947368421053,-0.1148154970221648,0.03368128773265738,1.0,2.0677966101694993,0.0,-1.0,0.0,0.0,0.0,-0.141722336765177,0.0,0.0
4.168243764792422,0.2762373029977992,C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC1=O,-0.5,-0.5,-1.0,-0.036933771135970045,-1.0,-1.0,1.0,-0.35714285714285715,0.8473755678709759,1.3025236585348208,0.1280322560320852,1.583333333333337,0.9873740292013536,0.0,0.0,-0.948905109489051,-0.38172928348140106,0.0,0.34265734265734216,2.163556318057601,0.0,0.0,0.0,-1.0,0.0,-0.6684210526315791,-1.3712163074844965,1.5864926363881475,0.0,1.7966101694915317,-0.9999999999999996,0.0,0.0,0.0,0.0,0.6826926981139216,0.0,-1.0
4.168243764792422,0.2762373029977992,CN1C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@H]1C(N)=O,-0.5,-0.5,-1.0,-0.36346239583733364,-1.0,-1.0,0.0,-0.030612244897959173,0.6291365573574432,0.9970737002168327,0.22004647472276587,0.3333333333333341,0.4831787281746935,0.0,0.0,0.014598540145985413,-0.4750630559420788,0.0,0.0,0.09475458381566237,0.0,0.0,0.0,-1.0,0.0,-0.7631578947368424,-0.02940995886289668,0.5076572009071624,1.0,-0.06779661016949191,-0.43750000000000017,-1.0,0.0,-1.0,0.0,-0.141722336765177,0.0,0.0
4.168243764792422,0.2762373029977992,CN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H]1Cc1c[nH]c2ccccc12,-0.5,-0.5,-1.0,-0.3352681391835303,-1.0,0.0,1.0,-0.31632653061224486,0.6261257232332585,0.8976821847749202,0.2928772140809439,0.8333333333333353,0.9390312722217684,0.0,0.0,-0.6569343065693428,-0.4750630559420788,0.0,0.048951048951049764,0.2678572919434517,0.0,0.0,0.0,0.0,0.0,-0.8263157894736846,-0.1148154970221648,0.03368128773265738,1.0,2.3050847457627173,0.0,-1.0,0.0,-1.0,0.0,-0.141722336765177,0.0,0.0
4.168243764792422,0.2762373029977992,C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,-0.5,-0.5,-1.0,0.1493074128462355,-1.0,-1.0,1.0,-0.07142857142857142,0.5369065305596308,0.9637085043601277,0.20424218582986509,0.25000000000000056,0.9779264829062735,0.0,0.0,0.04379562043795624,0.0,0.0,0.055944055944055986,0.063830059607329,0.0,0.0,0.0,-1.0,0.0,-0.8157894736842108,-0.0009823785841467573,0.5076572009071624,1.0,-0.03389830508474972,-0.6249999999999994,0.0,-1.0,0.0,0.0,-0.141722336765177,0.0,-1.0
4.150514997831991,0.2762373029977986,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-0.5,-0.5,-1.0,-0.3650504201468706,-1.0,-1.0,1.0,-0.17346938775510204,0.644827277785475,0.9978951176998344,0.20166444395393185,0.41666666666666763,0.979266010005965,0.0,0.0,-0.13138686131386873,-0.4750630559420788,0.0,0.09790209790209797,0.38586304284253825,0.0,0.0,0.0,-1.0,0.0,-0.7631578947368424,-0.23951617854730756,0.5076572009071624,1.0,0.2372881355932179,-0.5625000000000002,-1.0,0.0,-1.0,0.0,-0.3173073018860784,0.0,-1.0
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-0.5,-0.5,-1.0,-0.3650504201468706,-1.0,-1.0,1.0,-0.17346938775510204,0.644827277785475,0.9978951176998344,0.20166444395393185,0.41666666666666763,0.979266010005965,0.0,0.0,-0.13138686131386873,-0.4750630559420788,0.0,0.09790209790209797,0.38586304284253825,0.0,0.0,0.0,-1.0,0.0,-0.7631578947368424,-0.23951617854730756,0.5076572009071624,1.0,0.2372881355932179,-0.5625000000000002,-1.0,0.0,-1.0,0.0,-0.3173073018860784,0.0,-1.0
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-0.5,-0.5,-1.0,-0.3480773878045765,-1.0,-1.0,1.0,-0.5612244897959183,0.6449248511135581,1.009766556084976,0.28535021865743976,1.0000000000000022,0.9792744453151582,0.0,0.0,-0.7153284671532845,-0.4750630559420788,0.0,0.14685314685314774,0.5589675320547879,0.0,0.0,0.0,-1.0,0.0,-0.7105263157894739,-0.32492171670657566,0.03368128773265738,1.0,2.474576271186451,-0.12500000000000006,-1.0,0.0,-1.0,0.0,-0.3173073018860784,0.0,-1.0
4.168243764792422,0.2762373029977992,C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC1=O,-0.5,-0.5,-1.0,-0.04686960900153217,-1.0,-1.0,1.0,-0.6224489795918366,0.6931028434494211,1.0028236225977747,0.17344034804060543,0.3333333333333341,1.5721940154855487,0.0,1.0,-0.07299270072992707,-0.8811124467901165,0.0,0.18181818181818196,0.8267967719179962,0.0,0.0,0.0,-1.0,0.0,-0.5842105263157896,-0.5380978694664454,2.0604690893476394,0.0,0.2372881355932179,-0.7499999999999994,0.0,0.0,0.0,-1.0,-0.6844402328032417,0.0,-1.0
4.168243764792422,0.2762373029977992,C[C@@H]1NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C1=O,-0.5,-0.5,-1.0,-0.006452149985348911,-1.0,-1.0,1.0,0.17346938775510204,0.868632614349566,1.0130131108987046,0.14547797453786254,1.1666666666666694,1.2266719415466847,0.0,0.0,-0.8321167883211678,-0.38172928348140106,0.0,0.16083916083916175,1.3704821540346392,0.0,0.0,0.0,-1.0,0.0,-0.6368421052631581,-0.8095413519985262,1.5091835509161635,0.0,1.5254237288135641,-0.8749999999999996,0.0,0.0,-1.0,0.0,0.408498836513412,0.0,-1.0
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-0.5,-0.5,-1.0,-0.3650504201468706,-1.0,-1.0,1.0,-0.17346938775510204,0.644827277785475,0.9978951176998344,0.20166444395393185,0.41666666666666763,0.979266010005965,0.0,0.0,-0.13138686131386873,-0.4750630559420788,0.0,0.09790209790209797,0.38586304284253825,0.0,0.0,0.0,-1.0,0.0,-0.7631578947368424,-0.23951617854730756,0.5076572009071624,1.0,0.2372881355932179,-0.5625000000000002,-1.0,0.0,-1.0,0.0,-0.3173073018860784,0.0,-1.0
