average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13
6.013676222949234,1.1077944442343703,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,3.8670684103475543,-2.30330270383519,-1.0404325271735198,0.7769075227099447,-1.7021490824391496,-0.9310038441786093,1.0125012764621575,-2.115288217632038,0.4844690388996633,-1.1434092543027166,0.7806272165229405,-0.027212129680363847,0.35855241442484703,-0.19830687407358083
7.575118363368933,1.1077944442343703,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc1cccc(c1)CSCCNC2=O,0.5403032915546033,1.343554446048313,-1.9449520709992707,-4.827506772422333,-1.2652005334616443,1.0225480030879297,-1.5867787958222743,0.9462595596743877,1.3945218941691795,-0.36721137740335036,0.41113868874785664,-0.28844761123258317,-0.46198849660195473,0.9332748312396582
7.632644078973981,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.08640866178838777,2.815226815783916,-1.9605065746895773,-5.004487826907057,-0.07609476350911588,1.2280180230819076,0.3326934938836749,0.5873305985748732,0.7523511253259394,-0.12238172370991533,0.01081535196115115,0.2559604636599171,-0.17907671115302984,0.6759850929030587
7.361510743045363,1.1077944442343703,CCC[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.3527186516820369,2.7418140979195442,-0.5832753398522271,-2.9566659936620043,-1.443158731130671,1.588518192712637,2.9616353247641256,0.22087241920799527,-0.009993902128719636,-1.0516437698900771,0.04556567523935787,1.1115337023910388,-0.06446663047220597,0.6138051075514656
7.75448733218585,1.1077944442343703,CC(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.7569904697629165,3.4851737356424892,-1.4628409560091646,-4.453824715967735,-0.18688217995989337,2.3632254830779806,1.1528941135608042,0.1011421763282638,0.7071727227515864,-0.7369931395512123,1.0155410404457907,0.11131703645545585,0.024825783590614006,-0.9500767504043215
7.570247719997592,1.1077944442343703,C[C@H](O)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,1.9936624540821126,3.254215222233193,-1.440993300514281,-3.528384290706663,2.0918144322384835,1.8230499527366355,0.4211477327358311,-1.0875518190346285,0.35062303616234747,0.3142330232703841,-0.04250425611950442,0.4572955620219317,-0.18497268457699317,0.03910451579523637
7.317854923626168,1.1077944442343703,C[C@@H]1NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](CCCCN)NC1=O,0.03756376422766843,2.5439805909762607,-2.1341608975572846,-4.822370809805985,0.18168418194394478,1.2877662178999165,0.3817040283539551,0.37813633205042263,1.0156507971547697,0.21376050541021846,-0.3475438448691316,-0.004151852511526605,-0.46664048489659493,0.9305600307527802
7.054039296422431,1.1077944442343703,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,-7.032568731444726,-0.6612338215218326,-4.379052074118683,2.8437535356100194,-1.0108895513220295,0.9612781429910862,0.9586876497684891,2.050019714393494,-1.2970535548063276,-0.9620640200471005,-0.43720496767938133,-2.6746848362222337,-0.8327887943793087,-0.6973713044917126
7.621602099051862,1.1077944442343703,C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,-3.5271723888999524,0.5794365307282451,-5.092895832205867,3.595938233548839,1.1432988948145735,2.4376741604087506,1.2764438790785246,0.16664546050449766,-0.5412140861712055,0.7611581297587439,0.5091889920336776,-0.9932675627255592,1.395775529480575,1.0645390249646032
6.694218848745018,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,1.8088103707754528,2.9365402799582556,-1.3637474594649828,-4.334210946976343,3.137308119890348,0.7024202275888766,-0.8009195540247266,-1.8558018267273702,-0.7604757234803304,2.368268186404307,-2.5089602743675536,1.152750214833309,-0.8554471578878992,-0.17887303037019173
