SMILES,pIC50,pIC50-min,pIC50-max
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
CCOC(=O)c1ccc2c(n1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(C(=O)O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(C(=O)NC(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
CNC(=O)c1ccc2c(n1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cccc(C(=O)N(C)C)c2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cccc(C(=O)O)c2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
COc1ccc2c(c1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(C)(=O)=O)c2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
