average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCNCC2)c1,-43.22056034196695,-1.6736693593892575,-31.934513608088118,-11.482344777165899,-17.161519138543408,-0.05946140700473746,-18.78039535570485,17.47978470961172,0.6680021075298356,1.1527640474965772,-16.082217157035632,-19.789755478123197,1.141844065613351,5.210373202745855,-5.735980785661669,7.647862100575462,-15.516378539503338
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C)CC2)c1,-39.05378439646549,9.55489499026189,-27.312084622113016,-3.793365515995384,-14.687241933483099,-6.941145935761589,-6.824241019528771,3.5719543665033693,15.06456731331581,0.5037444630325661,18.154130862449264,12.49260987889747,-5.472543282093705,-9.511753741548189,-3.583812197479028,3.96109049277347,19.78863695907609
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C(C)=O)CC2)c1,-37.736514439415934,19.874327320016768,-20.438345609353966,3.2930910817054007,-0.7910322537756183,-9.947189616690546,19.477095518190886,-17.204877264757098,-5.388656585796837,-0.9710941470907379,6.516652893893428,13.551386810458357,3.120038184244794,-1.2861808640399888,19.052555472720538,-11.102054552596318,-8.89215602754067
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C(=O)c3ccccc3)CC2)c1,-12.929340200460366,17.818837017108272,-1.5004995813785362,11.281710509805785,17.700074117644217,-14.951670929524365,28.647237111745227,-12.10196129185652,-25.37185774370868,2.845964048337527,-11.450399241091938,-3.600839372520758,6.088920757577872,1.6826340798002106,-12.208925174724012,14.703960598670628,-1.733118853577227
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3)CC2)c1,-8.360369551809663,-3.7118760417598344,4.202392503411118,0.3522176301381299,4.4696281167471925,3.7498200623337756,1.2151273324346732,5.718738355032346,-11.945556014020406,-4.618799012481201,-5.490038568438836,-6.0871117363667695,8.877341260170553,6.370983485384459,-14.412577020888838,-17.287107163176117,21.531910701567465
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccc3OC)CC2)c1,3.5285933775783165,5.940360615180116,14.426721271262286,2.2849699136453117,9.72176966751924,15.385669198341752,-3.4359673059186,14.119741525726907,11.529762562572381,-9.501985502118297,-10.438887287538062,27.723600580543906,14.92310441381178,-20.1696268668741,-10.05218770872425,5.310400987648339,-12.09740367494859
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nc4ccccc4s3)CC2)c1,7.496827211711405,27.67722955665283,3.039780712962855,25.646026164170816,40.25900077118277,-31.141254898466197,-17.64800778223145,3.808325818682599,23.041887107109755,-1.9910430991043422,-0.6418668600400533,-7.26114331530132,-10.101075936331734,4.003199559629627,-1.9842689579859327,-3.352053985635086,-0.8046395736791149
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccn3)CC2)c1,-6.021134879942313,1.0435487675597501,12.988128596355018,-0.6497586123609959,-1.1606432268395674,15.861359036040108,0.9718284559216397,-1.9588755948623988,3.0779747718300805,-10.039773196717748,-5.5644741866423475,-3.641618820732898,1.4328636975188414,1.682790134499035,-5.040463728368186,-2.1691218571716266,7.061057459042675
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nccc(C)n3)CC2)c1,-4.986247221591259,7.217569115849007,23.48458773163406,-14.20906389671254,2.5476415830916124,5.272310593804366,-4.014592025721552,-0.7828463371468302,13.460000457625155,-2.2244743851078437,-8.384341570087036,-4.454432955186813,20.084605043721293,14.645437735299604,21.800882488014285,-8.655724294047586,-1.5725062076391538
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nccc(C(F)(F)F)n3)CC2)c1,13.94480616116015,37.57884570604947,35.54618653704914,-42.872839947966455,-14.17090959577218,-15.65999644933194,-13.79814167053453,-14.169817615138072,-6.076193168265942,18.386150955351006,5.909200140635803,-1.0057251621597234,-1.2730046131339572,-5.3354074556039865,-6.728582391995099,3.4297882443336456,-0.7518712884007739
