average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25
25.1,1.0,CC1CCCN1C1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,-4.75385965940584,-1.9968762645136995,0.3166587653000321,0.35356242756861256,-3.240402677094326,-0.9703612139349231,0.08034622129415661,-2.0742258143008336,-0.8523972616110768,-1.0116882236723117,-0.9495657842974249,0.8799354737104125,1.4492633344460188,-0.7483198496522795,-0.5246467060649225,1.7798085743400456,-1.2350489695263498,0.2313857093663711,1.4879764321343043,-1.4696570355003133,-1.661315987006114,-0.6665360602607028,-0.6448600359184724,0.12091678583952167,-0.3972254270959647,-0.9351309756796694
26.7,1.0,CCCCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,-6.27763792465456,-0.5119352435449127,-1.9520501016649192,0.919883198708754,-0.7932963812920311,0.11396431115287509,1.1921672245608683,2.5099720588061722,-0.6812068101462413,-0.6789003584622838,0.03260974994466743,0.08628268611002828,-0.10789357222704468,-0.20921815267379193,-0.8012353571182386,-0.18481437395958042,-0.9978800990978588,-0.5224117843921441,1.079378227824776,-0.47201044873448306,-0.02164423427367029,-1.437243770280121,1.1779609289914514,0.007230844868563246,0.5310747168003827,1.3019619039045798
42.9,1.0,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCOCC3)CCN(c3nc4ccc(C(F)(F)F)cc4s3)CC2)c1,-0.1478371394819707,1.6531148395531765,5.32514268543969,-1.3447706104128685,-0.8342077697264392,-2.9748391323535257,-0.8484575815593535,1.4590364143157724,0.7780286691078094,-0.9129646941942857,-0.8644664045291155,-1.3750788823997118,-0.6234124182844889,0.20824455340520584,-0.5478473585574046,-0.5355050913883141,0.48178636655336876,0.41775410570903476,0.4591488796728815,1.0791605485008446,-0.03199415432241385,0.10439230415980788,-0.9110313882654286,2.1040007909287066,0.3179290713616359,0.1844424106425718
100.0,1.0,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,-4.277987888873506,15.69937908433959,1.1801658071672554,3.4055583791375,1.2222392691468387,3.9585336074120625,-2.401463574554339,-1.2011267203412939,1.0006702137919194,0.15493623827520012,-0.5155092497806528,0.22640668316212126,0.01980390904937559,-0.423727554257356,-0.19931043477946228,-0.1749188734263345,-0.37825117130772695,-0.40645372562360554,0.34914641945226554,-0.13241511213776458,-0.185247349605304,0.16433615856935918,0.1389696467028628,0.20618174776299905,-0.04552102933796528,-0.05521285245341888
2.0,1.0,CCCc1c(OCCCCN2C(=O)NC(C)(c3ccc(OC)cc3)C2=O)ccc2c(C(F)(F)F)cc(=O)oc12,1.67014509053398,1.3157574359964492,0.46635919107214463,-3.1672916933114386,2.4529369502945024,3.473664776652974,3.0016090433477327,-0.21914536799326956,-4.89309617362527,0.13393676567826626,-2.4941251118671763,-0.7931942837170431,1.0039597325876393,0.8435359545343533,-1.5869992007786078,0.09542661758093404,0.7262237264504703,0.5884772790490779,-1.2186490207227376,0.24802544378949468,-0.02736884354398446,-0.45462645539956903,-0.3324725823349765,0.6036712601421637,0.2048198440832996,-0.19574761247657269
26.0,1.0,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCCCCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,4.831175821342293,0.35065866894475867,-2.2831124699364955,-5.226653010766826,0.3426874327339448,1.8637470230209527,0.001026981835455881,-0.30067385659716456,0.6734024935125434,0.9448563101464224,0.8285988216610983,1.825733701606656,1.8321455360365904,-0.6829465538010756,-0.06904841362818025,-0.38170902245923666,1.4259694728451355,1.122993783044359,1.19681946342226,-0.5099306199891046,-0.4864477221634957,0.849153808050517,1.3226845112668708,0.1051640371097394,-1.000599935383257,0.836369671094321
0.0,1.0,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)cc1,5.420510974307887,-0.17136277832843821,-0.7481247711075076,-0.07308574384874972,-0.052601262528249204,-0.03838254283554525,-0.924395891379116,-0.6598902899517625,-2.2730749418653775,1.1500830891801608,1.7837309570871636,0.9516847353907368,-3.666474796065043,-0.11346821163763247,-0.9829396466838601,-0.22660199881115006,-1.3868120787935307,0.5248008014159704,1.1936625278678117,-0.5247774239892871,-0.026395503687667597,0.6176445912429209,-0.2551015275846913,0.5999706578203009,-0.13046139337688162,0.40003954741782877
23.0,1.0,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1cccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c1,5.848337592719595,0.11283591221863726,-2.546356805793198,-1.3649243808692355,-1.5553652730047447,-1.138869825309552,-2.2665500647903576,-0.8855828225787542,-1.5348011761248463,0.6075111963559914,0.6209890030781245,1.8768792541975627,-1.5232695223567603,2.028182857620243,-0.5817086558710316,-1.0612152131074954,0.09381133667103085,-1.7667038793037053,-0.7790581479470772,0.643044610004213,0.0050829152769709006,-0.460433980440091,0.08330294787039481,0.2100382463425336,-1.2613757634526515,-0.7811989430212859
1.0,1.0,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)cc1,5.070357058560852,2.126763234172152,-3.1560278630439895,1.121606286157762,-2.6585223089254484,-3.8325624164358945,-2.0013975829672033,0.14507604712383596,-1.2571491257867775,0.4368943169365382,-0.5822654698553168,-0.3143287635920112,1.660157444182683,-1.4292623729459017,-1.427210992107366,-0.6374263831088729,0.8398676017603303,-1.1810654312289142,-0.8693840025457842,-0.3646132917887807,0.2919335088098553,0.33187561301301804,-0.3900781521900776,-0.7214180163660666,0.35344293528582793,1.3355731674457825
53.0,1.0,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(C)c1,5.9942089905675475,-0.9192789919544744,-1.211472019751427,1.4824219536017569,1.6701867117330569,-1.277188518603884,-1.939992391330349,-0.45112137853077783,0.8042964262309714,2.8565437007538876,1.0290599985146516,-1.7041438835110632,1.427085212974802,1.1236160427808577,-1.0978585678194932,-0.10330759404147472,-0.4651047169159645,0.7730567829934182,-0.8851049354386823,-0.4971406472756145,-1.890943468327113,0.15156514654266223,-0.07259390443924288,0.5106823368743745,0.5446926212265779,-0.9672672544531715
