average,sample_weight,SMILES,FP_Morgan1024_r2_36,FP_MACCS_66,FP_Morgan1024_r2_138,FP_MorganFeat1024_r2_499,FP_AtomPair1024_52,FP_AtomPair1024_53,RDKit2D_BCUT2D_CHGHI,FP_AtomPair1024_825,FP_MACCS_115,RDKit2D_BCUT2D_LOGPHI,RDKit2D_VSA_EState8,FP_AtomPair1024_899,FP_Morgan1024_r2_798,FP_Morgan1024_r2_828,AC2D_137,RDKit2D_BCUT2D_LOGPLOW,RDKit2D_BCUT2D_MWLOW,RDKit2D_VSA_EState4,RDKit2D_BCUT2D_CHGLO,FP_MACCS_149,FP_AtomPair1024_455,AC2D_118,RDKit2D_SlogP_VSA5,FP_AtomPair1024_306,AC2D_146,Sol_ESOL_LogS,AC2D_185,FP_TopoTorsion1024_472,FP_AtomPair1024_863,FP_Morgan1024_r2_1005,FP_AtomPair1024_1014,FP_AtomPair1024_911,AC2D_149,RDKit2D_MolLogP,RDKit2D_EState_VSA10,FP_TopoTorsion1024_779,AC2D_166,FP_Morgan1024_r2_250,RDKit2D_SMR_VSA5,FP_TopoTorsion1024_169,FP_AtomPair1024_79,FP_Morgan1024_r2_634,FP_Morgan1024_r2_772,RDKit2D_FractionCSP3,FP_TopoTorsion1024_412,FP_MACCS_116,FP_Morgan1024_r2_507,RDKit2D_fr_priamide
6.958607314841775,1.1077944442343703,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-0.9308750840161982,-1.0,-1.0571882797418488,-0.9231388982257771,-0.9648654962123588,-1.217685764345488,-1.087114613009218,1.0571882797418488,-0.6660882139978032,0.9180846678561957,0.9060444835799232,0.8373249777858686,1.0574666848977903,-0.8944271909999157,-0.9459053029269172,-0.5138726304913457,-0.6871447049593038,-0.9198662110077998,0.6654272924328873,0.6178301887113237,0.5331543561677949,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,-1.217685764345488,-0.8695387058524823,-0.8163286358285055,-0.6287085973154063,0.4407685095644052,1.2909944487358056,0.1942858037071618,-1.2535663410560176,-0.6069137692511539,0.9198662110077999,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,-0.8553000935811349,0.6851187890446742,-1.2535663410560176,0.9198662110077999,0.7518094115561124
6.406713932979542,1.1077944442343703,C[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-0.9565991182115348,-1.0,-1.0571882797418488,-0.9879518273998069,-0.5511174057326375,-1.217685764345488,-1.087114613009218,1.0571882797418488,-1.3064316270329364,0.9230892481893216,0.9078741715652028,-0.3440596158781451,1.0575422261481469,-0.8944271909999157,-0.9459053029269172,-0.6797866636544708,-1.6665624906688234,-0.9198662110077998,0.5925592086987918,0.9012548147103301,1.179970190463671,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,-1.217685764345488,-0.8695387058524823,-0.8315397284215832,-0.7206558074828929,1.9406808656197332,-0.7745966692414834,-0.20620517816771924,0.7977240352174655,-1.3168203870205384,0.9198662110077999,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,-1.7864100311369062,0.6851187890446742,-1.2535663410560176,0.9198662110077999,0.7518094115561124
6.18309616062434,1.1077944442343703,C[C@@H]1NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-1.0161815291086282,-1.0,-1.0571882797418488,-1.4774360767034542,-0.43527568361737373,-1.217685764345488,-1.087114613009218,1.0571882797418488,-0.9694087780670767,1.0856473523782229,1.2406662670360211,0.698346305664497,1.0618197494494659,-0.8944271909999157,-0.9459053029269172,-1.2604857797254077,-0.5791690522345138,-0.9198662110077998,1.09049111421511,2.730942492593632,0.9831131974171001,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,-1.217685764345488,-0.8695387058524823,-0.7250620802700389,-2.18211920942092,1.4828513348404355,-0.7745966692414834,0.9952677674569239,0.7977240352174655,-0.577978920865896,0.9198662110077999,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,0.8098592508932462,0.6851187890446742,-1.2535663410560176,0.9198662110077999,0.7518094115561124
6.369572124974976,1.1077944442343703,C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-1.0470735734539183,-1.0,-1.0571882797418488,-0.974512082778324,-0.4317167470403391,-1.217685764345488,-1.087114613009218,1.0571882797418488,-0.09314937075584175,1.4275059996252384,0.9949391706171159,0.9422773262874437,1.0867042963370424,-0.8944271909999157,-0.9459053029269172,-0.5138726304913457,-0.6472246389328715,-0.9198662110077998,0.6775719730552379,0.3653290876924603,0.055073087340408305,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,-1.217685764345488,-0.8695387058524823,-0.7402731728631167,-0.16922538023645348,0.9082053904622744,-0.7745966692414834,0.5089572894659937,0.7977240352174655,-0.577978920865896,-1.087114613009218,0.7518094115561124,0.9459053029269172,-0.7293249574894728,-0.6689019885631241,0.6851187890446742,-1.2535663410560176,0.9198662110077999,0.7518094115561124
6.279840696594043,1.1077944442343703,C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-1.085936482433537,-1.0,-1.0571882797418488,-1.012479703138267,-0.5000620455634289,-1.217685764345488,-1.087114613009218,1.0571882797418488,-0.5312790744114593,1.529326304157899,0.939851487738137,0.7865029802822372,1.1882758025426916,-0.8944271909999157,-0.9459053029269172,-0.8871792051083761,-0.5895258341391713,-0.9198662110077998,0.5318358055870468,0.8705255376320737,0.19568522523081616,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,-1.217685764345488,-0.8695387058524823,-0.7098509876769611,-0.583114242869384,1.9406808656197332,-0.7745966692414834,0.2801052998232046,0.7977240352174655,-0.577978920865896,0.9198662110077999,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,-0.2788990458467682,0.6851187890446742,-1.2535663410560176,0.9198662110077999,0.7518094115561124
4.78962796597471,1.1077944442343703,NCCCC[C@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-0.9308750840161982,-1.0,-1.0571882797418488,-0.9231388982257771,-0.9648654962123588,-1.217685764345488,-1.087114613009218,1.0571882797418488,-0.6660882139978032,0.9180846678561957,0.9060444835799232,0.8373249777858686,1.0574666848977903,-0.8944271909999157,-0.9459053029269172,-0.5138726304913457,-0.6871447049593038,-0.9198662110077998,0.6654272924328873,0.6178301887113237,0.5331543561677949,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,-1.217685764345488,-0.8695387058524823,-0.8163286358285055,-0.6287085973154063,0.4407685095644052,1.2909944487358056,0.1942858037071618,-1.2535663410560176,-0.6069137692511539,0.9198662110077999,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,-0.8553000935811349,0.6851187890446742,-1.2535663410560176,0.9198662110077999,0.7518094115561124
5.6965879294032575,1.1077944442343703,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-0.9308750840161982,-1.0,-1.0571882797418488,-0.9231388982257771,-0.9648654962123588,-1.217685764345488,-1.087114613009218,1.0571882797418488,-0.6660882139978032,0.9180846678561957,0.9060444835799232,0.8373249777858686,1.0574666848977903,-0.8944271909999157,-0.9459053029269172,-0.5138726304913457,-0.6871447049593038,-0.9198662110077998,0.6654272924328873,0.6178301887113237,0.5331543561677949,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,-1.217685764345488,-0.8695387058524823,-0.8163286358285055,-0.6287085973154063,0.4407685095644052,1.2909944487358056,0.1942858037071618,-1.2535663410560176,-0.6069137692511539,0.9198662110077999,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,-0.8553000935811349,0.6851187890446742,-1.2535663410560176,0.9198662110077999,0.7518094115561124
6.465973893943865,1.1077944442343703,CN1C(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@@H]1CCCCN,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-0.8964682654209736,-1.0,-1.0571882797418488,-0.8212675480990548,-0.9612021513061026,-1.217685764345488,0.9198662110077999,1.0571882797418488,-0.26166079523877156,0.9167017095603351,0.9051155650643304,0.8508781788077449,1.0568812402075516,-0.8944271909999157,-0.9459053029269172,-0.7212651719452521,-0.6871447049593038,-0.9198662110077998,0.4954017637199977,0.27179475329038977,-0.0292941953938364,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,-1.217685764345488,-0.8695387058524823,-0.8771730062008165,-0.3403095568084039,0.4407685095644052,1.2909944487358056,0.4517442920552965,-1.2535663410560176,-0.6069137692511539,0.9198662110077999,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,-0.5629231481608578,0.6851187890446742,0.7977240352174655,0.9198662110077999,0.7518094115561124
5.388276691992658,1.1077944442343703,CN1CC(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(N)=O)CSCc2cccc(c2)CSCCC(=O)N[C@@H](CCCCN)C1=O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-0.898029215425445,-1.0,0.9459053029269173,-0.874401024737087,-0.9383853652213376,0.8212299340934687,-1.087114613009218,1.0571882797418488,-0.6323859291012172,0.9131578789271997,0.9017376795531297,0.8488364929994735,1.0553200543668915,-0.8944271909999157,-0.9459053029269172,-0.4723941222005644,-0.6871447049593038,-0.9198662110077998,0.5804145280764439,0.27179475329038977,0.4206646458554687,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,0.8212299340934687,-0.8695387058524823,-0.9075951913869721,-0.3403095568084039,0.4407685095644052,1.2909944487358056,0.1942858037071618,-1.2535663410560176,-0.6069137692511539,-1.087114613009218,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,-0.5629231481608578,0.6851187890446742,-1.2535663410560176,0.9198662110077999,0.7518094115561124
4.890522699041265,1.1077944442343703,CN1C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H]1CC(=O)O,-1.0,-1.0281745265969475,-0.9725975251592748,-1.0,-1.0571882797418488,-1.0281745265969473,-0.7080389239181419,-1.0,-1.0571882797418488,-0.7504730438773204,-0.9641088872881542,-1.217685764345488,-1.087114613009218,1.0571882797418488,-0.4301722197217014,0.7752769368300301,0.7302536917664024,0.8469138833652092,0.48290937735870754,-0.8944271909999157,-0.9459053029269172,-0.4723941222005644,-0.6871447049593038,-0.9198662110077998,0.4954017637199977,0.27179475329038977,0.11131794249657144,-0.7977240352174656,0.8212299340934687,-0.7518094115561123,0.8212299340934687,-0.8695387058524823,-0.9532284691662053,-0.3403095568084039,-1.0170016881650827,1.2909944487358056,-0.0059596872302755425,-1.2535663410560176,-0.6069137692511539,0.9198662110077999,-1.3301243435223522,0.9459053029269172,-0.7293249574894728,-0.5629231481608578,0.6851187890446742,0.7977240352174655,0.9198662110077999,0.7518094115561124
