average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18
7.795880017344075,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(C3CCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,17.478105265938986,3.686041105196899,-0.02971775346555665,0.8255949301537606,0.8289017360510508,0.6219195922898669,-6.882952757378436,0.023440104090804284,-2.762196985054339,-1.305191195419652,-0.5201526696140732,5.518839336865687,-1.131639975023385,3.6628825576098243,-2.796437679549689,0.5526820882048079,0.1599730835814547,-1.7179171844570726,2.7872556963815307
7.537602002101044,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(C3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,16.733213874884385,4.386073185808148,0.1400251200079959,0.8483279811062607,0.9537909846400907,1.21128541847309,-6.461941547145783,-0.5670338603942056,-2.277383386735929,-1.615301144235099,-0.5756969742888333,3.493231810620995,-0.5922684709402285,6.710316554094602,-2.208240163372029,-0.8093934737909394,-1.9853044507311974,-1.478355904277608,1.7572174171420056
7.585026652029182,1.0152416625478935,CCC(C)C1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,14.579044911647122,1.3460411332239048,-0.43858021376849327,7.324838847736076,1.145215861511466,-1.679680460341032,-3.7290723427357633,-6.043344419071696,-0.5696796221892584,-0.2404630210874665,2.227375046806167,5.139960506630957,-1.3303563216045389,-2.740635384663325,0.7747030331314382,-0.9240884239008809,-0.0613244708629087,-1.919971421783392,4.820195924561992
7.853871964321762,1.0152416625478935,CC(C)CC1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,15.344136821424575,0.6537679503118489,-0.7566890056980421,4.219694541551636,0.3601555447193835,-2.2134101555130203,-5.623212530041179,-6.519607293836328,1.6932072484092922,1.0656017921931444,3.0650835312608433,3.242848015589532,-0.49391397437326773,-0.3211856883666513,5.205955247163797,2.026186896180635,4.757270556191701,0.2493367262320087,-1.4938362791825948
7.387216143280264,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,17.58317688623417,4.766680740056795,3.6104528795050763,-3.426661966359759,0.631381524532929,0.43096901558901235,-3.744898437119688,-1.1466225565087356,0.5003712324668401,-1.118815404761972,1.3770333329157163,-3.381496893546416,0.0874341374350255,1.44052226973704,0.06196148995232105,-2.1734737451437525,-1.1949437920393924,-0.6405752594465197,-1.808320279821292
7.481486060122112,1.0152416625478935,CCCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,14.54323415525781,-0.3036457934002737,-6.6631552074343166,8.684148877958249,0.6462535155975669,0.6107723022703221,3.656418341479846,1.388008666157837,-1.019099284582311,2.408029088276094,-0.8643102379209048,-1.3828893768925095,-0.07319927212009579,1.0762396663066212,2.710699915992221,2.503111834374182,0.6951613881756064,2.360537467851805,-2.6749241482998167
7.481486060122112,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,18.335838787635332,3.55901922617189,2.6361020960692207,-4.080923665619269,0.6344267642260502,-0.3320719651601528,-3.1383127055477624,-0.9714550863274896,2.356136262729072,-0.8232831350033796,1.3813198291080668,-3.705035718095075,-1.083413922090769,-0.15481584744425445,0.8281806113174065,-1.9804478069185532,-0.14030210709300442,-0.8354334471095218,-1.6173721366418392
7.0655015487564325,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,16.70780366294354,5.520018687892827,4.1355084629193435,-3.508715057354517,0.6034868767745198,0.2749745325815396,-4.870843994702624,-1.288239065132834,-0.6149286768998475,-1.128679409082838,0.37889186642149125,-2.7843924863817238,0.5891871527592394,1.5030877241078366,-0.9351690924489063,-0.3886789158254622,-1.7080966282390158,0.2566764008022626,-1.5941536042757962
7.173925197299173,1.0152416625478935,O=C(O)Cc1ccc(Cl)c(OCCC2(C3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,13.55434693418804,4.11149339539601,-2.310609827207092,5.91264859618451,2.6097641903518607,3.6808571933270806,1.9059819415175117,5.393606659903114,-2.4312824541073383,1.5375636345920873,0.26869551280931786,-1.0949978675698229,1.5913037702924056,7.946152566220683,0.4800554917410547,-2.2407563046474275,-0.47840433099111024,-2.625691400919964,-1.7961705671427584
6.795880017344075,1.0152416625478935,CCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,14.86752659381343,-0.2905401933204698,-6.394881902416003,10.434769538008227,0.7382099360993392,-1.9373902052935799,6.277028553668721,-0.12094445942124953,-2.957224281025561,1.0036215033412628,0.8807286400530006,-1.3436101271479803,0.031190967041807523,-3.0974070202470405,-0.2715006604764092,-1.2718043303380053,0.4961552784018446,0.6920906185612781,-0.3987410271034213
