SMILES,RDKit2D_EState_VSA4,FP_MACCS_36,FP_RDKit512_377,FP_Morgan1024_r2_675,MORSE_198,RDKit2D_SlogP_VSA12,Pharm2D_Gobbi_41,FP_AtomPair1024_970,Pharm2D_Gobbi_48,FP_Morgan1024_r2_713,Pharm2D_Gobbi_112,FP_RDKit512_139,FP_RDKit512_485,RDKit2D_EState_VSA9,FP_TopoTorsion1024_232,RDKit2D_BCUT2D_CHGLO,FP_RDKit512_436,FP_AtomPair1024_53,RDKit2D_fr_thiazole,FP_RDKit512_323,FP_TopoTorsion1024_733,FP_RDKit512_32,FP_TopoTorsion1024_732,FP_Morgan1024_r2_99,RDKit2D_PEOE_VSA4,Pharm2D_Gobbi_59,FP_Morgan1024_r2_577,AC2D_169,FP_AtomPair1024_498,FP_Morgan1024_r2_338,FP_RDKit512_50,FP_Morgan1024_r2_702,FP_RDKit512_177,FP_RDKit512_375,FP_Morgan1024_r2_407,FP_RDKit512_88,FP_AtomPair1024_246,FP_MACCS_123,FP_Morgan1024_r2_206,FP_RDKit512_7,FP_RDKit512_117,FP_MACCS_85,FP_RDKit512_240,Pharm2D_Gobbi_129,FP_AtomPair1024_705,FP_RDKit512_123,FP_RDKit512_104,AC3D_66,FP_AtomPair1024_1004,FP_RDKit512_497,FP_RDKit512_102,FP_Morgan1024_r2_645,FP_RDKit512_259,AC3D_67,FP_AtomPair1024_497,FP_RDKit512_234,FP_MorganFeat1024_r2_782,Pharm2D_Gobbi_20,FP_RDKit512_426,FP_Morgan1024_r2_557,Pharm2D_Gobbi_172,FP_RDKit512_500,FP_Morgan1024_r2_389,FP_AtomPair1024_969,FP_RDKit512_205,FP_Morgan1024_r2_684,Pharm2D_Gobbi_133,FP_MorganFeat1024_r2_975,FP_RDKit512_58,FP_TopoTorsion1024_468,FP_AtomPair1024_241,FP_AtomPair1024_52,FP_TopoTorsion1024_432,FP_AtomPair1024_348,FP_TopoTorsion1024_469,RDKit2D_NumSaturatedHeterocycles,FP_RDKit512_344,GETAWAY_261,FP_AtomPair1024_819,FP_RDKit512_42,FP_AtomPair1024_242,RDKit2D_BCUT2D_LOGPLOW,FP_AtomPair1024_414,FP_MACCS_138,FP_MorganFeat1024_r2_33,GETAWAY_141,AC2D_121,FP_RDKit512_214,FP_MorganFeat1024_r2_698,FP_AtomPair1024_592,FP_RDKit512_76,FP_RDKit512_346,FP_RDKit512_14,FP_RDKit512_378,Pharm2D_Gobbi_168,FP_RDKit512_12,FP_AtomPair1024_918,FP_RDKit512_359,AC2D_114,RDKit2D_MinPartialCharge,FP_MACCS_124,FP_AtomPair1024_717,FP_AtomPair1024_54,FP_RDKit512_24,FP_AtomPair1024_645,FP_TopoTorsion1024_694,FP_RDKit512_416,FP_MorganFeat1024_r2_131,FP_MACCS_77,FP_RDKit512_508,MORSE_187,FP_RDKit512_5,FP_AtomPair1024_940,FP_AtomPair1024_848,AC2D_153,RDKit2D_fr_piperdine,FP_Morgan1024_r2_831,FP_RDKit512_289,MORSE_200,Pharm2D_Gobbi_131,FP_AtomPair1024_464,FP_AtomPair1024_141,FP_RDKit512_211,FP_MACCS_157,FP_MorganFeat1024_r2_806,FP_Morgan1024_r2_795,FP_RDKit512_299,FP_AtomPair1024_568,FP_RDKit512_199,FP_RDKit512_246,FP_RDKit512_140,AC2D_112,FP_RDKit512_57,FP_AtomPair1024_880,GETAWAY_262,FP_RDKit512_384,FP_RDKit512_243,FP_RDKit512_304,FP_RDKit512_4,FP_RDKit512_430,FP_RDKit512_84,RDKit2D_NumHeterocycles,FP_AtomPair1024_245,AC3D_68,FP_AtomPair1024_760,FP_AtomPair1024_325,FP_MorganFeat1024_r2_365,FP_TopoTorsion1024_520,FP_AtomPair1024_860,Pharm2D_Gobbi_96,Pharm2D_Gobbi_60,FP_AtomPair1024_820,FP_RDKit512_336,AC2D_106,FP_RDKit512_290,FP_RDKit512_320,FP_MorganFeat1024_r2_397,FP_RDKit512_38,FP_MorganFeat1024_r2_685,FP_TopoTorsion1024_988,FP_RDKit512_319,FP_RDKit512_487,FP_RDKit512_362,AC3D_64,FP_RDKit512_345,Pharm2D_Gobbi_24,FP_RDKit512_230,GETAWAY_142,FP_AtomPair1024_305,RDKit2D_NumSaturatedRings,AC2D_122,FP_AtomPair1024_678,FP_RDKit512_254,FP_RDKit512_445,Pharm2D_Gobbi_13,MORSE_59,FP_RDKit512_367,FP_Morgan1024_r2_138,FP_MorganFeat1024_r2_24,FP_RDKit512_455,FP_Morgan1024_r2_695,FP_TopoTorsion1024_289,FP_AtomPair1024_148,FP_AtomPair1024_861,FP_RDKit512_136,FP_RDKit512_176,FP_TopoTorsion1024_288,FP_Morgan1024_r2_216,FP_AtomPair1024_977,FP_RDKit512_386,FP_AtomPair1024_612,FP_AtomPair1024_104,FP_AtomPair1024_13,FP_AtomPair1024_792,FP_RDKit512_325,RDKit2D_FractionCSP3,FP_MACCS_88,FP_RDKit512_328,FP_AtomPair1024_349,FP_AtomPair1024_105,FP_AtomPair1024_145,GETAWAY_270,FP_AtomPair1024_0,RDKit2D_SPS,RDKit2D_fr_Al_COO,Pharm2D_Gobbi_220,FP_RDKit512_151,FP_AtomPair1024_428,FP_AtomPair1024_761,AC3D_63,RDKit2D_BCUT2D_MWLOW,FP_AtomPair1024_144,GETAWAY_271,FP_RDKit512_401,RDKit2D_PEOE_VSA11,FP_Morgan1024_r2_730,FP_RDKit512_272,FP_AtomPair1024_520,FP_MorganFeat1024_r2_152,FP_RDKit512_506,GETAWAY_221,FP_Morgan1024_r2_36,FP_RDKit512_423,FP_RDKit512_258,AC2D_117,Pharm2D_Gobbi_94,GETAWAY_88,FP_TopoTorsion1024_381,AC2D_46,FP_MACCS_66,FP_RDKit512_438,FP_RDKit512_141,MORSE_219,AC2D_145,MORSE_218,FP_TopoTorsion1024_513,FP_AtomPair1024_240,FP_RDKit512_269,FP_MACCS_86,AC3D_60,FP_AtomPair1024_324,FP_AtomPair1024_716,Pharm2D_Gobbi_92,FP_MorganFeat1024_r2_349,FP_Morgan1024_r2_715,FP_AtomPair1024_149,FP_TopoTorsion1024_425,FP_AtomPair1024_908,QM_Charge_Min_Neg,FP_RDKit512_134,FP_TopoTorsion1024_88,FP_RDKit512_488,GETAWAY_28,FP_Morgan1024_r2_168,FP_MorganFeat1024_r2_114,FP_AtomPair1024_3,FP_AtomPair1024_253,FP_Morgan1024_r2_289,FP_RDKit512_288,FP_AtomPair1024_505,RDKit2D_NumAliphaticHeterocycles,FP_RDKit512_460,AC3D_61,RDKit2D_fr_COO,FP_MACCS_83,FP_MorganFeat1024_r2_355,FP_RDKit512_142,average,sample_weight
Cc1ccc(NC(=O)CCC2CCCCC2)cc1-c1nc2ccccc2[nH]1,46.010822,0.0,1.0,0.0,29.665,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.9839787,0.0,-2.20573,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.819,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.096,1.0,0.0,0.0,0.0,0.0,3.741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.197,0.0,0.0,1.0,-2.145255,0.0,0.0,0.0,2.669,0.167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.162,-0.3379412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.206,1.0,1.0,0.0,0.883,0.0,1.0,1.0,-19.277,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.066,0.0,0.0,1.73,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.998,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.21,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9,0.0,0.0,1.0,1.629,0.0,1.0,-0.195,0.0,0.0,1.0,0.0,-0.196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.39130434,0.0,0.0,1.0,1.0,0.0,0.327,1.0,15.148149,0.0,0.0,1.0,0.0,0.0,3.22,9.85912,0.0,0.263,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.868,0.0,1.0,0.0,-0.207,1.0,0.414,0.0,5.521,0.0,0.0,1.0,-0.602,0.731,-2.579,0.0,1.0,1.0,0.0,0.722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379412,0.0,0.0,0.0,0.566,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.078,0.0,1.0,0.0,1.0,5.886056647693163,1.0093538704045897
Cc1ccc(C(=O)NCCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,17.90218,0.0,0.0,0.0,26.193,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.2099786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.799,1.0,0.0,0.0,0.0,0.0,4.692,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.551,0.0,0.0,1.0,-2.26294,0.0,0.0,0.0,2.471,0.142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.5079662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.707,0.0,0.0,1.0,-17.897,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.032,0.0,0.0,2.718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.026,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.863,1.0,0.0,0.0,2.415,0.0,1.0,-0.243,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.39130434,0.0,1.0,0.0,0.0,0.0,0.585,1.0,14.464286,0.0,0.0,0.0,0.0,0.0,3.501,9.868937,0.0,0.369,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.859,0.0,1.0,0.0,0.155,1.0,0.381,1.0,5.6,0.0,1.0,0.0,3.818,0.663,-3.237,0.0,1.0,1.0,0.0,0.651,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5079662,0.0,0.0,0.0,0.635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.94,0.0,0.0,1.0,1.0,5.698970004336019,1.0093538704045897
Cc1ccc2nc(-c3cc(NC(=O)CCC4CCCCC4)ccc3C)[nH]c2c1,46.010822,0.0,1.0,0.0,27.607,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.9839787,0.0,-2.2057302,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.807,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.938,1.0,1.0,0.0,0.0,0.0,3.401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.719,0.0,0.0,0.0,-2.1452556,0.0,0.0,0.0,2.261,0.173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.151,-0.33793312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.156,1.0,1.0,0.0,0.869,0.0,1.0,1.0,-14.818,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.064,0.0,0.0,1.257,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.493,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.196,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.605,0.0,0.0,1.0,1.126,0.0,1.0,-0.182,0.0,0.0,1.0,0.0,-0.138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.41666666,0.0,0.0,1.0,1.0,0.0,0.367,1.0,15.071428,0.0,0.0,1.0,0.0,0.0,2.939,9.85912,0.0,0.234,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.856,0.0,1.0,0.0,-0.201,1.0,0.51,1.0,5.481,0.0,0.0,1.0,0.345,0.72,-1.621,0.0,1.0,1.0,0.0,0.608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33793312,0.0,0.0,0.0,0.698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.896,0.0,1.0,0.0,1.0,5.886056647693163,1.0093538704045897
Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccccc1,17.67166,0.0,0.0,0.0,29.771,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.206156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.023,1.0,0.0,0.0,0.0,0.0,5.432,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.812,0.0,0.0,1.0,-2.157098,0.0,0.0,0.0,2.687,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.181,-0.32601976,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.742,0.0,0.0,1.0,-17.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.036,0.0,0.0,2.217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.229,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.208,1.0,0.0,0.0,1.932,0.0,1.0,-0.212,0.0,0.0,1.0,0.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.39130434,0.0,0.0,0.0,1.0,0.0,0.372,1.0,14.555555,0.0,0.0,0.0,0.0,1.0,4.075,9.859157,0.0,0.458,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.763,0.0,1.0,0.0,0.15,1.0,0.481,1.0,5.456,0.0,0.0,0.0,3.833,0.632,-4.061,0.0,1.0,1.0,0.0,0.777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32601976,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,1.0,1.0,5.698970004336019,1.0093538704045897
Cc1ccc(NC(=O)CCC2CCCCC2)cc1/C=C(\C#N)c1ccc2c(c1)OCO2,28.798563,0.0,0.0,0.0,32.14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.473726,0.0,-2.205704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2618914,1.0,0.0,0.685,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.721,1.0,0.0,0.0,0.0,0.0,3.919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.833,0.0,0.0,1.0,-2.145243,0.0,0.0,0.0,3.178,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08,-0.45359507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.144,1.0,0.0,0.0,0.691,0.0,0.0,1.0,-15.621,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.083,0.0,1.0,1.947,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.74,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.436,0.0,0.0,0.0,1.654,0.0,1.0,-0.09,0.0,1.0,1.0,0.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3846154,0.0,0.0,0.0,1.0,0.0,0.705,1.0,16.064516,0.0,0.0,0.0,0.0,1.0,3.028,9.859107,1.0,0.271,1.0,11.499023,0.0,0.0,1.0,0.0,1.0,0.805,0.0,1.0,0.0,-0.102,1.0,0.711,1.0,5.721,0.0,1.0,1.0,2.624,0.683,-2.95,0.0,1.0,1.0,0.0,0.557,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45359507,1.0,0.0,0.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.697,0.0,1.0,0.0,1.0,6.154901959985743,1.0093538704045897
Cc1ccc(NC(=O)CCC2CCCCC2)cc1-c1nc2ccc(O)cc2[nH]1,40.09292,0.0,1.0,0.0,28.075,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.2057297,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.447,1.0,0.0,0.0,0.0,0.0,3.074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.092,0.0,0.0,0.0,-2.1452553,0.0,0.0,0.0,2.165,0.066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.159,-0.50788337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.332,1.0,1.0,0.0,0.872,0.0,1.0,1.0,-17.756,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.054,0.0,0.0,1.64,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.813,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.216,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.577,0.0,0.0,1.0,1.403,0.0,1.0,-0.197,0.0,0.0,1.0,0.0,-0.319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.39130434,0.0,0.0,1.0,1.0,0.0,0.413,1.0,15.035714,0.0,0.0,1.0,0.0,0.0,2.893,9.85912,0.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.871,0.0,1.0,0.0,-0.177,1.0,0.444,1.0,5.481,0.0,1.0,1.0,-1.14,0.747,-2.659,0.0,1.0,1.0,0.0,0.607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.50788337,0.0,0.0,0.0,0.717,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.894,0.0,1.0,0.0,1.0,6.154901959985743,1.0093538704045897
Cc1ccc(NC(=O)CCC2CCCCC2)cc1/C=C(\C#N)c1cccnc1,28.798563,0.0,0.0,0.0,30.969,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.2056913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2618914,1.0,0.0,0.654,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.953,1.0,0.0,0.0,0.0,0.0,3.872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.817,0.0,1.0,1.0,-2.1452446,0.0,0.0,0.0,2.881,0.141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.084,-0.326076,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.126,1.0,0.0,0.0,0.682,0.0,0.0,1.0,-11.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.044,0.0,0.0,2.481,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,1.0,0.0,1.0,2.122,0.0,1.0,-0.096,0.0,1.0,1.0,0.0,-0.122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.375,0.0,0.0,0.0,1.0,1.0,0.638,1.0,15.071428,0.0,0.0,0.0,0.0,1.0,3.456,9.859108,1.0,0.301,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.811,0.0,1.0,0.0,-0.261,1.0,0.287,1.0,5.609,0.0,0.0,0.0,0.745,0.624,-2.475,0.0,1.0,1.0,0.0,0.701,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326076,1.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899,0.0,0.0,0.0,1.0,6.0,1.0093538704045897
Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,11.984273,0.0,0.0,0.0,28.249,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.2061641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.414,1.0,0.0,0.0,0.0,0.0,4.791,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.569,0.0,0.0,1.0,-2.1571906,0.0,0.0,0.0,2.219,0.119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188,-0.5079662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.773,0.0,0.0,1.0,-16.931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.032,0.0,0.0,1.924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.729,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.239,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.556,1.0,0.0,0.0,1.491,0.0,1.0,-0.22,0.0,0.0,1.0,0.0,0.192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.39130434,0.0,0.0,0.0,1.0,0.0,0.321,1.0,14.464286,0.0,0.0,0.0,0.0,1.0,3.755,9.859157,0.0,0.415,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.779,0.0,1.0,0.0,0.392,1.0,0.417,1.0,5.405,0.0,1.0,0.0,3.373,0.692,-3.592,0.0,1.0,1.0,0.0,0.659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5079662,0.0,0.0,0.0,0.699,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.049,0.0,0.0,1.0,1.0,5.769551078621726,1.0093538704045897
Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(N)cc1,11.984273,0.0,0.0,0.0,28.643,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.7336674,0.0,-2.2061687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.444,1.0,0.0,0.0,0.0,0.0,4.828,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.709,0.0,0.0,1.0,-2.157639,0.0,0.0,0.0,2.615,0.158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197,-0.39872822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.77,0.0,0.0,1.0,-16.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.037,0.0,0.0,1.892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.772,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.564,1.0,0.0,0.0,1.586,0.0,1.0,-0.229,0.0,0.0,1.0,0.0,0.313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.39130434,0.0,0.0,0.0,1.0,0.0,0.392,1.0,14.464286,0.0,0.0,0.0,0.0,1.0,3.759,9.859157,0.0,0.338,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.781,0.0,1.0,0.0,0.293,1.0,0.5,1.0,5.405,0.0,0.0,0.0,3.987,0.657,-3.377,0.0,1.0,1.0,0.0,0.659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39872822,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.049,0.0,0.0,1.0,1.0,5.42021640338319,1.0093538704045897
