average,sample_weight,SMILES,FP_MACCS_36,FP_RDKit512_377,FP_RDKit512_7,FP_TopoTorsion1024_232,FP_AtomPair1024_970,FP_MACCS_123,FP_RDKit512_177,FP_RDKit512_436,FP_RDKit512_50,RDKit2D_EState_VSA4,FP_MACCS_85,FP_RDKit512_240,Pharm2D_Gobbi_112,FP_TopoTorsion1024_733,FP_Morgan1024_r2_713,MORSE_187,FP_RDKit512_104,FP_Morgan1024_r2_206,FP_RDKit512_375,AC3D_68,FP_MorganFeat1024_r2_131,FP_RDKit512_426,RDKit2D_fr_Al_COO,FP_AtomPair1024_246,FP_RDKit512_243,FP_RDKit512_378,FP_RDKit512_485,FP_TopoTorsion1024_732,Pharm2D_Gobbi_129,RDKit2D_BCUT2D_CHGLO,Pharm2D_Gobbi_41,FP_RDKit512_139,AC3D_64,FP_RDKit512_346,FP_RDKit512_344,FP_AtomPair1024_242,FP_RDKit512_497,FP_RDKit512_117
5.698970004336019,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1cccc(O)c1,0.0,0.0,-1.2909944487358056,0.0,0.0,-1.3760875776187342,-1.1596670152276025,-1.1254628677422756,0.0,-1.0561559447664826,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,0.5657519955935841,-1.635749270418812,0.0,0.0,-0.27938630335143083,-1.4960264830861911,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,0.5570190957076148,0.0,0.0,0.22888602149576048,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
6.221848749616356,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NCc1ccc2c(c1)OCO2,0.0,0.0,-1.2909944487358056,0.0,0.0,0.7266979342480956,-1.1596670152276025,-1.1254628677422756,0.0,0.6694953719238099,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,-0.025655306927780536,-1.635749270418812,0.0,0.0,-0.1761489698891009,-1.4960264830861911,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,0.5548508330358419,0.0,0.0,-0.6558571708756579,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,0.6684373647831918
5.920818753952375,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1cccnc1,0.0,0.0,-1.2909944487358056,0.0,0.0,-1.3760875776187342,-1.1596670152276025,-1.1254628677422756,0.0,-1.0561559447664826,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,0.075728802075882,0.611340636419152,0.0,0.0,-0.22292180260060573,0.6684373647831918,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,0.5572856149099334,0.0,0.0,0.33461863122403285,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
5.6020599913279625,1.0093538704045897,CC(=O)Oc1ccc(C(=O)Nc2cc(NC(=O)CCC3CCCCC3)ccc2C)cc1,0.0,0.0,-1.2909944487358056,0.0,0.0,0.7266979342480956,-1.1596670152276025,-1.1254628677422756,0.0,-1.0561559447664826,-1.2322818340454906,0.8115026712006892,0.0,0.0,-0.5773502691896258,1.1684241991153559,-1.635749270418812,0.0,0.0,-0.47153415665274684,-1.4960264830861911,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,0.5569580542128906,0.0,0.0,-0.052840222489895616,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
5.3979400086720375,1.0093538704045897,Cc1ccc(NC(=O)CCCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,0.0,0.0,-1.2909944487358056,0.0,0.0,-1.3760875776187342,-1.1596670152276025,-1.1254628677422756,0.0,-0.4363846034981325,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,0.1996427130803584,-1.635749270418812,0.0,0.0,-0.5056656832260069,-1.4960264830861911,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,0.5560785408452359,0.0,0.0,-0.2363374613086401,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
5.698970004336019,1.0093538704045897,Cc1ccc(C(=O)CCCC2CCCCC2)cc1NC(=O)c1cccnc1,0.0,0.0,-1.2909944487358056,0.0,0.0,-1.3760875776187342,-1.1596670152276025,-1.1254628677422756,0.0,-0.4363846034981325,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,-0.7353440699534181,0.611340636419152,0.0,0.0,-0.5494888778385878,0.6684373647831918,-1.35400640077266,-0.5773502691896258,0.0,-0.7745966692414834,-0.9568139619311997,0.0,0.0,0.0,0.558239065862749,0.0,0.0,0.2650397525641376,0.0,1.2514142942483342,-1.0764432909959347,-1.35400640077266,-1.4960264830861911
5.154901959985743,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1C(=O)Nc1ccc(O)cc1,0.0,0.0,-1.2909944487358056,0.0,0.0,-1.3760875776187342,-1.1596670152276025,-1.1254628677422756,0.0,-1.0561559447664826,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,-0.20026127243408823,-1.635749270418812,0.0,0.0,-0.43740263007948676,-1.4960264830861911,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,0.5592251869113326,0.0,0.0,0.6245306256402652,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
8.221848749616356,1.0093538704045897,Cn1cncc1-c1ncc(-c2ncc(-c3ncc(-c4ccccc4)n3C)n2C)n1C,0.0,0.0,0.7745966692414834,0.0,0.0,-1.3760875776187342,0.8623164985025764,0.8885233166386385,0.0,0.6430217749785594,0.8115026712006891,-1.2322818340454909,0.0,0.0,-0.5773502691896258,-2.515198428017716,-1.635749270418812,0.0,0.0,-0.6097457704308865,0.6684373647831918,0.7385489458759963,-0.5773502691896258,0.0,-0.7745966692414834,-0.9568139619311997,0.0,0.0,0.0,1.5391414965160186,0.0,0.0,-0.2697626089001586,0.0,-0.7990958746405026,-1.0764432909959347,-1.35400640077266,0.6684373647831918
9.769551078621726,1.0093538704045897,CCNC(=O)[C@@H]1CSCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N1,0.0,0.0,-1.2909944487358056,0.0,0.0,0.7266979342480956,0.8623164985025764,0.8885233166386385,0.0,0.5427195672470935,0.8115026712006891,0.8115026712006892,0.0,0.0,1.7320508075688772,0.04193409907466117,0.611340636419152,0.0,0.0,-0.27938630335143083,-1.4960264830861911,0.7385489458759963,1.7320508075688772,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,-0.5232442727884937,0.0,0.0,-0.21723737697062953,0.0,-0.7990958746405026,0.9289853059279987,0.7385489458759963,0.6684373647831918
9.97469413473523,1.0093538704045897,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NCC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC1=O,0.0,0.0,-1.2909944487358056,0.0,0.0,0.7266979342480956,0.8623164985025764,0.8885233166386385,0.0,1.4843961848739737,0.8115026712006891,0.8115026712006892,0.0,0.0,1.7320508075688772,0.04193409907466117,0.611340636419152,0.0,0.0,-0.27938630335143083,-1.4960264830861911,0.7385489458759963,1.7320508075688772,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,-0.5014799708313301,0.0,0.0,-0.21723737697062953,0.0,-0.7990958746405026,0.9289853059279987,0.7385489458759963,0.6684373647831918
