average,sample_weight,SMILES,AC3D_28,FP_RDKit512_43,FP_AtomPair1024_19,AC3D_48,FP_RDKit512_506,FP_RDKit512_210,GETAWAY_203,FP_RDKit512_290,FP_RDKit512_38,FP_MACCS_89,GETAWAY_149,FP_TopoTorsion1024_520,AC2D_66,FP_RDKit512_160,FP_RDKit512_207,RDKit2D_fr_Al_COO,MORSE_41,AC3D_77,FP_MACCS_140,AC3D_47,FP_MorganFeat1024_r2_1016,FP_RDKit512_288,FP_TopoTorsion1024_532,FP_AtomPair1024_437,RDKit2D_NumAmideBonds,FP_Morgan1024_r2_206,RDF_34,FP_AtomPair1024_1001,FP_RDKit512_87,FP_RDKit512_275,RDKit2D_PEOE_VSA13,AC2D_78,AC2D_18,FP_Morgan1024_r2_884,AC3D_49,FP_Morgan1024_r2_914,FP_RDKit512_379,FP_Morgan1024_r2_314
7.795880017344075,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(C3CCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,1.3187998135978025,-0.7828813612588128,-0.7828813612588126,1.3742754844018872,-1.0408329997330663,-0.9229582069908971,-1.0315770024411295,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-0.7926134795243314,0.816496580927726,-1.130621445781753,0.7499999999999999,-0.850962943396763,1.0,-1.171041278458659,1.277932552306005,-0.960768922830523,1.444723408780978,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-0.9669387419199177,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.3139489298227522,-1.0334663587643644,-0.7500000000000001,1.3292336994227512,1.0,-0.9607689228305227,-0.75
7.537602002101044,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(C3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,1.5799586336345333,-0.7828813612588128,-0.7828813612588126,1.5944909311668891,-1.0408329997330663,-0.9229582069908971,-0.8431111489648656,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-0.5773874909946245,0.816496580927726,-1.130621445781753,0.7499999999999999,-0.850962943396763,1.0,-1.2822552089446713,1.408034166927232,-0.960768922830523,1.5721832961705229,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-0.759103978364264,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.2916924445822644,-0.7839963145272391,-0.7500000000000001,1.5110003055860013,1.0,-0.9607689228305227,-0.75
7.585026652029182,1.0152416625478935,CCC(C)C1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,1.2538436261545298,-0.7828813612588128,-0.7828813612588126,1.2911522188153468,-1.0408329997330663,-0.9229582069908971,-0.43874289600884336,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-0.024925075708354977,0.816496580927726,-1.1033951551895151,0.7499999999999999,-0.850962943396763,1.0,-1.4559358375988622,1.0745210546389967,-0.960768922830523,1.227905764464093,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-1.3778702330734507,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.3078711124068925,-1.0334663587643644,-0.7500000000000001,1.1773134185100411,1.0,-0.9607689228305227,-0.75
7.853871964321762,1.0152416625478935,CC(C)CC1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,1.166281256771617,-0.7828813612588128,-0.7828813612588126,1.2292394948545147,-1.0408329997330663,-0.9229582069908971,-1.8162164487880783,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-1.9264644361392016,0.816496580927726,-1.1336577419980776,0.7499999999999999,-0.850962943396763,1.0,-1.7954091469741973,1.2995304959051286,-0.960768922830523,1.41750279990739,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-1.7547366621974079,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.346463350138365,-1.3079086572153729,-0.7500000000000001,1.35044233877111,1.0,-0.9607689228305227,-0.75
7.387216143280264,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,1.5172568164622735,-0.7828813612588128,-0.7828813612588126,1.499007061395751,-1.0408329997330663,-0.9229582069908971,-1.3693885671745605,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-1.3702291496536247,0.816496580927726,-1.0198468061227834,0.7499999999999999,-0.850962943396763,1.0,-1.1267480011960684,1.2671466123727044,-0.960768922830523,1.227905764464093,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-0.6562046274230879,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.1470016929875644,-0.734228143153601,-0.7500000000000001,1.5514046442903913,1.0,-0.9607689228305227,-0.75
7.481486060122112,1.0152416625478935,CCCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,0.2715200309593774,-0.7828813612588128,-0.7828813612588126,0.5065497472389625,-1.0408329997330663,-0.9229582069908971,-0.9088043225212554,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-0.894424161622625,0.816496580927726,-0.9496265477542873,0.7499999999999999,-0.850962943396763,1.0,-1.6876485204103262,0.3069629263860684,-0.960768922830523,0.6005770536077629,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-0.8134568123316783,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.0424866859047537,-1.2437222025101011,-0.7500000000000001,0.5516109012728081,1.0,-0.9607689228305227,-0.75
7.481486060122112,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,1.475171088728104,-0.7828813612588128,-0.7828813612588126,1.4397490168074498,-1.0408329997330663,-0.9229582069908971,-1.7333482409036665,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-1.8406881146399223,0.816496580927726,-1.031675176834432,0.7499999999999999,-0.850962943396763,1.0,-0.7546039149252781,1.495440832304295,-0.960768922830523,1.3903153945602924,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-0.9377903733555576,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.1726889861005236,-0.9921151633769699,-0.7500000000000001,1.4393004658762316,1.0,-0.9607689228305227,-0.75
7.0655015487564325,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,1.4610906762544136,-0.7828813612588128,-0.7828813612588126,1.482915884248957,-1.0408329997330663,-0.9229582069908971,-0.5284994647427088,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-0.23697160646570162,0.816496580927726,-1.0021712047060696,0.7499999999999999,-0.850962943396763,1.0,-0.797030220610532,0.9162915934441501,-0.960768922830523,0.9955906419055025,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-0.3223551219488326,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.1233909515749063,-0.4207773776886279,-0.7500000000000001,1.5363000897871164,1.0,-0.9607689228305227,-0.75
7.173925197299173,1.0152416625478935,O=C(O)Cc1ccc(Cl)c(OCCC2(C3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,1.325980651522267,-0.7828813612588128,-0.7828813612588126,1.368779038682229,-1.0408329997330663,-0.9229582069908971,-1.4115151067471081,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-1.5362637879527192,0.816496580927726,-0.9583337611073451,0.7499999999999999,-0.850962943396763,1.0,-1.1466339544846613,1.3971457079358494,-0.960768922830523,1.526581491196211,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-0.04014972184785424,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-0.9981529115068589,-0.6505447526436092,-0.7500000000000001,1.4341291560131852,1.0,-0.9607689228305227,-0.75
6.795880017344075,1.0152416625478935,CCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,0.19280462762604017,-0.7828813612588128,-0.7828813612588126,0.40970152670527094,-1.0408329997330663,-0.9229582069908971,-0.7303450913892607,-1.0834726777719228,0.816496580927726,-0.7500000000000001,-0.6382966745200745,0.816496580927726,-0.935159179593713,0.7499999999999999,-0.850962943396763,1.0,-1.0210139878661535,0.4554381736483858,-0.960768922830523,0.6788040269317788,-1.1281521496355325,0.7828813612588127,-0.7828813612588128,-0.9607689228305227,-0.9058494316768033,1.0408329997330663,-0.6097969339056406,-0.7177405625652736,-0.7828813612588128,-1.0408329997330665,-0.9285121882999731,-1.0357169138657332,-1.3401895377137265,-0.7500000000000001,0.598384382290389,1.0,-0.9607689228305227,-0.75
