average,sample_weight,SMILES,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68
5.886056647693163,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1-c1nc2ccccc2[nH]1,-15.22631159960824,-8.974336729510004,-11.1933843156194,32.8574693347138,-5.299003697671031,-5.6481710346039975,-12.983787894513876,-2.3440944658214025,10.838677124470474,-9.428337182470784,6.145391535759273,21.515255289742242,4.538875340926803,-4.922816460430717,4.332093449892984,-2.425400816945208,-7.254932009711633,-0.8912633671357448,0.9305745475434322,2.128178798971645,-2.0603837393431985,-1.4086868808047546,0.5352658348657885,-1.6867396153679348,0.879229413767159,-0.9537298551127462,-1.6937461832582128,2.3895524497035736,1.746708834159431,2.420446290370611,-0.16590374873978245,-0.4316480586188727,0.9573259327789949,1.419343155219217,0.8551164218989572,-1.3678713244334484,-3.8086167348870945,-0.8533373665867953,-0.6881195989664572,-0.326977904513817,-1.03840571162518,-0.03473315743358881,1.6470127869832676,0.23021967854116165,0.8660287757253037,0.8623598674133004,-1.205801289581671,-0.419542731179437,1.4449116108559728,-0.7373529235306685,-2.0756909260042944,-0.6562909097420647,-0.5614623050453287,-0.48517626785061685,0.446133365330657,0.8655470754894207,-1.8531414757495672,0.8393373222373991,0.5022628602269463,-0.8922358911422263,-3.056662602903792,1.0825983404419337,-0.09565032074631849,-1.7860429156445263,-0.4710740456805091,-1.6273906929241577,-1.308349615932286,2.8232151423966814
5.698970004336019,1.0093538704045897,Cc1ccc(C(=O)NCCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,-9.309904439495458,-10.233075108111288,-9.227691124659133,33.82505092570234,2.910831319350254,1.23201721511738,1.3405343530897535,1.8721824989933382,-7.291275641720688,3.3747929196200723,-1.7843800851952443,-7.655086912399842,-4.612820149454175,-0.89828039063239,-0.2503893485306504,4.681325715088182,0.621974607348135,1.1771175198509014,-0.713279967087913,-1.092816097894307,3.1848273374507747,-7.0743951757734775,-6.973957161100904,-4.697419122466128,-2.5952808359559874,0.24189932965977756,-2.842130613667244,0.3457426137763278,3.4717172797965548,-1.7607733950070417,-1.3919513213322,1.326486035450001,-7.708460501413682,-3.0664564066036624,1.5486516189979078,-6.071818274081466,23.65379601162938,-1.109225468467865,14.561560831595171,0.40062170292848903,-1.2999659818393674,-4.453626263305857,1.8125533136978509,-3.4349745975409722,-3.4331610773259866,1.1780776910137805,6.095834648886152,4.780843558210712,0.2812125234302259,-2.7607076748942325,-6.777371026130966,-0.054306667465151046,-2.1158262271062993,1.4569694616162083,1.3176829671409653,-1.7023549408493295,-6.879015235740763,2.4915881714205734,4.17273786208381,-8.826887689344836,-1.7557943718841522,4.347831324986172,-1.4553631247668475,3.1026630582578236,2.8709958220645726,-0.08614375939456485,-2.4645899269207274,2.2952127748209232
5.886056647693163,1.0093538704045897,Cc1ccc2nc(-c3cc(NC(=O)CCC4CCCCC4)ccc3C)[nH]c2c1,-13.870928208013332,-8.37896580718098,-11.99648861634895,32.875808611928285,-5.43451944284838,-5.076495075388503,-13.012269955432904,-2.2444932630440877,13.522219837711033,-10.660418088958595,7.241654988372455,22.869633916121543,5.499883909067001,-6.43170993758666,5.321694193609147,-3.685910548616717,-7.477425748712852,-0.7025835345383432,-1.2411318410281464,1.5543001928700582,-1.9942369635862853,-1.3481818385925082,-1.5082855453797126,0.10709640594260994,-1.1236003653189852,-0.7786269186066741,-0.8815010307425852,3.386520658187895,-1.3324384330078096,2.9914935330573336,0.970174252235419,-1.6020585907693423,1.6302988498743236,0.11774810681092844,1.754119504964598,1.7588341608770017,-3.144566079126478,-0.12251622012330521,-2.7214019727402228,-0.08585559253933374,-0.7925218365020171,1.3827853384127942,-0.9707106937770953,0.8010611475880202,-3.5725087676958536,3.571248924950029,5.178553187714156,2.7517060430194045,-0.3192502326901102,0.12938544409159003,-4.709296097777939,3.319378573957169,-1.623927675325628,-0.7837245468918944,-0.0009483073111829001,0.552259343262353,-5.362893300400558,-0.7007791855013754,-0.5621520016067602,-0.43481561988201683,-1.4273748542317137,-0.367906957676154,1.578274960904459,1.9023542305670624,-2.427936860074166,-2.652274619961811,0.3918502330961966,-1.068160667731405
5.698970004336019,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccccc1,-13.121924687716483,-10.207729206368498,-12.032738391729184,43.59100050424868,-0.19295781866395298,-4.274232886077048,-2.2232624855202525,3.204421132028209,-6.414359494605222,6.66528508549279,-5.210206492257892,-8.52792738314351,-1.9050263715895734,4.228030756597783,-2.2772669272887183,1.0485294978417836,2.333346675472787,0.9114979119930565,3.699813022709308,0.5816921194243612,-4.704338255056025,-3.7234956839814672,-1.0733245456358842,-2.339424064614046,-0.43792033747650094,-1.3801827716881117,0.3707402784402449,1.4119250983466327,0.38434001831936,2.158076783479411,0.5187977572404574,-2.1902979594459917,1.6985878239724845,2.3095446186875135,1.1937955782120906,0.24360805284562131,-6.740295523044848,-1.5205905052826385,-4.4944590893369565,-0.19493670385080034,-0.9999424985000742,1.5414455184190865,0.23211378705473473,1.9832265094222483,-0.16272162683606772,1.7829079021891192,-0.4919498421939527,-0.12915216493237414,0.9253101516044824,-0.3783618880413527,-1.6723615180958358,1.1270858977425038,-0.6239009721952989,0.16086520206079255,0.2028744081854591,-0.7375422483811152,-1.6203695043312716,0.7462369034974894,-0.7533693984095446,-2.0196585941406675,-2.116353894951959,-1.66862908997224,-1.3412310760871626,-0.5887907868327528,-0.02034846329394316,-0.5885667980227959,-0.5263804950863367,-0.6546860989477328
6.154901959985743,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1/C=C(\C#N)c1ccc2c(c1)OCO2,-7.354439164861983,-7.053028140948364,-10.666586054103924,25.91739723987811,4.166026740282425,-0.5491759106844103,-5.067359125770426,-1.2093188042958178,-2.1706611228549813,0.06989555401561423,0.8480447196969046,1.5049791212599173,-2.8460492992682713,1.4979997465265715,2.7252228058779733,3.693894678874,7.245981395896605,-12.295650323887235,-5.356771888915507,-9.345637975449025,16.345049085410665,25.681770334483918,10.47098026298876,12.359242797464297,0.26604117410629907,10.803798687835448,0.632733257669858,-3.9831095381692903,-6.286924990941056,-9.818691007000055,5.458581901073731,4.087289509634473,-3.4826677538971778,2.1678956015344957,1.9577364084464004,-1.5879251612122216,-0.5128065642781421,2.4483635234775445,0.7968474147430092,0.16176663082829842,-0.4468612930721267,-1.0158608413725467,0.3008910518290516,-2.2053480351677908,0.38123014949957307,1.8936610393904878,2.0805493443741776,1.736180837250329,4.342063919891113,-2.1109781370550778,-0.8523514011740572,-2.325534599787802,-3.4194807655448467,-0.821248897731976,0.45886730728916,1.7424121108766686,-1.6687411941823955,0.20444515528135246,-0.18583330242874718,-3.742365876048567,1.769690527066171,1.048955184331375,-4.4317061285156,-2.027711190780613,-2.13105993139996,-2.316253964316061,3.090516323592857,-4.257197326526092
6.154901959985743,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1-c1nc2ccc(O)cc2[nH]1,-13.0777571703449,-9.154717357571133,-11.110248106931387,28.729536146888798,-4.043568143207711,-4.698889482197224,-12.72038802947285,-3.1765570886835004,9.070371731817534,-10.739480345703482,6.858605996723437,23.03769907751533,2.199138503869748,-8.398273176289086,5.4541272797750935,-0.19041490320184362,-8.076171361063407,-0.2562986343157419,-3.4545507789832293,2.5439717887192543,0.4477561630070156,-2.160026942995547,-2.758332182089392,-0.3663791459906543,-1.7763575911975804,1.8182123713614082,-1.8134908606323334,-0.2606604441444393,-1.1235879809196252,-0.5038391370391486,-1.8204528629734398,2.993719978914742,-1.52661587905277,-1.9578297931857767,0.11708349143506705,-1.7382651909975897,5.951633542631195,-1.056908331184428,2.3265835058647415,1.030931699243223,0.49881554968032876,-0.2846733337051826,1.4750633697568536,0.9505740385415277,1.7106157965758342,-3.794003939372225,-4.769470255186727,-2.557669027780951,-1.7483937138921957,-0.8386294532683601,4.540677684048245,-3.2335954425093765,1.5466064010030713,0.7784685166755636,-0.39940272141559713,-0.7833245740137874,5.279853209175126,2.50380402964685,2.2746791103462956,-0.413456749294893,3.455420298986985,-2.7683149304605075,-1.0012454656048009,-2.2962940878218703,3.8449887490187855,4.873121541402523,-1.349781618275045,0.6944654468005071
6.0,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1/C=C(\C#N)c1cccnc1,-12.327973507841673,-7.346626637806235,-8.212847950505545,29.524516827587828,-1.034511919899469,-6.223577092194177,-8.218224639469858,-1.1209959251865926,2.116302812409414,-0.005515374462394496,0.34775758628735953,1.0249566878629683,-7.03487023522729,1.3380678431908,1.2249026492918764,3.1552368237945454,6.968916970234432,-8.85158736997897,0.6758861060228526,-19.804864779472325,8.308740302607928,24.27012840043386,9.300431774893847,5.9779742277181045,8.499015383666032,1.1579609581186143,-7.720704508983392,3.496738659889858,10.853795489258841,2.50133344501835,7.19371701847203,-1.5223750046096476,0.9062325311198495,4.307826620708985,0.39088135216576286,4.537490856728739,6.471382971370755,-0.7809548292051665,-9.65180003629844,6.931494881386128,-0.028354714655105574,0.734621956267473,2.968750440978553,3.8967152357375787,0.5308435862736914,-0.5333369557377973,-0.4851996513434732,1.033757814953741,-1.7175232323596428,1.2792440205624949,0.8691421112391765,1.0728088561141973,3.9755438921064066,2.7014793556833783,-0.41000449530071575,-3.8803368556593885,2.169122127459534,1.209718708397204,2.1562641138193572,-0.15708729663033366,-3.6596072540619033,0.6654627623285895,2.83045802782705,1.4289771514199516,3.4386801111626797,2.7968508560971026,-0.8172231285615906,2.4268306342400714
5.769551078621726,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,-9.973960871402383,-10.171400485328874,-13.703333400283555,41.47396536966981,1.5653841972461369,-3.336197124924623,-1.290968022610518,2.210327231855977,-8.391442585689132,6.464426889523082,-5.702661024832911,-8.841722546089835,-1.0291220998216573,2.0156776610921305,-2.392001782938424,2.9448479203591473,2.3783693940615076,2.474777823763736,-0.265474614515077,4.175377078621124,-1.8808201302176255,-4.757996683995107,-4.4013364630702485,-1.4952068510366694,-4.519643995660464,1.0071504780134348,1.466101044936633,-2.152455743106726,-3.8372062873064676,-1.3664400916325856,-0.31035688012944235,0.966175268663323,-0.7203374777894234,0.8269107563658421,0.7148043000632085,-0.034941059882031354,2.0634503056956586,0.07316251843380021,-1.6920230929381346,2.8484000834593726,-0.5195614817551174,0.8425654953825197,0.3911415035376232,0.32409594161110805,1.7123688033313125,-1.1708785994316793,-1.4145802645714405,-0.6646649173245601,0.47444603888748815,0.47503748134543244,1.7291428982110577,-1.4870321963077222,-0.25006224450368103,0.2659899528372863,0.45017690974049046,-0.6307367484936622,2.431248129380608,-0.021221259149019216,-0.1272349265068523,-0.6992860476232589,1.1831405424016486,0.05871775252933582,-1.017613399227944,-0.6406035789379183,0.6999983677145923,0.41026039095138006,1.57580187633243,-0.24918457861469664
5.42021640338319,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(N)cc1,-10.149180248335735,-10.527638529109389,-12.909411092716484,42.222591451337884,1.0706823990719714,-4.285072764496192,-2.0389879835281004,4.942402830838333,-6.1499675167385295,8.18417350950561,-4.550067353880949,-8.70876301943886,-1.176292935843214,4.27236372902927,-3.767822676005291,2.535215936197811,3.7064452384944353,3.104106702582828,2.9700559635595516,1.4772381926594884,-3.797397759168645,-5.269278588984234,-2.1740770313216617,-1.0126976305156845,-2.89979299325224,-1.7898941509656008,1.1786602887048163,-0.1511197834320171,-2.6630014812187066,0.5412515880161702,1.5617326347774456,-0.3481890493503176,4.302760927232956,0.7551654158403022,3.72705516800141,0.535117684782953,-8.284091917222796,-1.623143930442018,-4.206582327635724,-0.31727870347251763,-1.347835192941048,2.3420083707986556,1.5792879740601162,4.723650064218345,0.9280889003076392,0.9790151679211501,2.435577939040907,0.5880897224931565,-1.7821257243112236,-0.9411403255955555,-4.533595424895361,1.8933132213508768,2.4236147650696607,0.03332467957283804,-1.1839507045280477,-5.529638122809571,-1.6675028012348403,2.4444751295187856,0.20864574861288654,-4.068983666411115,-5.377324203974766,-4.9126718552510615,-0.24634954204657167,4.532584572201145,2.6885712946736877,3.8208112245649315,-6.240652759606786,-1.3431334334393468
5.119186407719209,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(CO)cc1,-7.925326269432937,-10.907839957185239,-12.822478535371046,41.46641607491443,2.5654754817165544,-3.1344965205249213,-2.1151863094270897,3.3191582642318975,-7.109552566702223,6.204062365017886,-4.788622427539247,-8.618947482696184,-1.1180223776902267,3.217065515799354,-1.8926170023387365,2.4469892122247345,2.480261966000199,3.6496741410398847,2.3203933344211602,2.197823232917828,-4.105196206706669,-3.570820461054642,-3.994217033032253,0.2971754824824442,-2.1438411721972477,0.20866140860137347,1.6803941517760899,0.8450715185607754,-3.8657393056036624,-0.9239059079813696,2.303678117010334,-2.0354810261222673,1.4186437626662043,0.07250556448958173,1.9371512880317443,1.1629155705690744,-3.688052001930317,-0.23607335029174356,-2.4124382939675644,1.2453422550350821,-0.6773202879152684,1.1375956464454116,-0.644912743971697,1.9259153801514621,-2.0327977057019453,1.8749996401954683,1.8479073102322834,-0.574395344628748,2.559108085783547,-0.1361854446561009,-3.761789640347789,4.150014626865359,0.5213167128375423,-1.7156124488399365,-0.7927272785693289,-0.6500743184205315,-2.6847305779019703,-0.6138572397745968,1.5193745333054958,-1.6941898247957479,-3.4936138823497433,-3.2557619527065227,-0.6734731782181365,-0.7909273044427975,-4.874583840273835,-3.3677529749468906,3.4780616146890053,-2.031007878063529
