average,sample_weight,SMILES,FP_RDKit512_243,FP_RDKit512_436,RDKit2D_EState_VSA4,FP_RDKit512_377,FP_RDKit512_416,FP_RDKit512_38,FP_MACCS_123,FP_RDKit512_134,RDKit2D_FpDensityMorgan1,FP_RDKit512_488,FP_AtomPair1024_242,RDKit2D_fr_thiazole,FP_MorganFeat1024_r2_131,FP_TopoTorsion1024_988,FP_RDKit512_7,MORSE_198,FP_Morgan1024_r2_206,FP_Morgan1024_r2_914,FP_TopoTorsion1024_520,FP_MorganFeat1024_r2_852,AC2D_169,FP_Morgan1024_r2_99,FP_AtomPair1024_766,FP_Morgan1024_r2_407,FP_MorganFeat1024_r2_782,FP_TopoTorsion1024_232,RDF_193,FP_Morgan1024_r2_577,FP_TopoTorsion1024_796,RDKit2D_FpDensityMorgan2,FP_RDKit512_485,FP_RDKit512_288,FP_AtomPair1024_498,FP_RDKit512_240,FP_RDKit512_453,FP_RDKit512_177,FP_TopoTorsion1024_469,FP_RDKit512_102,FP_RDKit512_123,GETAWAY_259,FP_Morgan1024_r2_885,FP_Morgan1024_r2_557,FP_AtomPair1024_497,RDF_184,FP_RDKit512_497,Pharm2D_Gobbi_133,FP_AtomPair1024_1004,RDF_197,FP_AtomPair1024_104,FP_Morgan1024_r2_338
5.886056647693163,1.0104377584601565,Cc1ccc(NC(=O)CCC2CCCCC2)cc1-c1nc2ccccc2[nH]1,1.071750273453965,1.0190493307301363,0.9069303261114495,1.8822478962286406,-0.9449111825230683,-1.045038402719199,-1.2183492931011208,-1.0319569104061783,1.1811355639556604,-1.058300524425836,0.8315583934409703,-0.411239160414987,0.7475450015964021,1.0190493307301363,0.7577977472535626,-0.613632784246277,-0.45226701686664567,-0.46232073067867885,0.9569026338151704,-0.4112391604149865,0.5546748398379915,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-1.6563815662410726,-0.4216370213557842,-0.3900947488027469,1.5271078952305177,0.4007292622280525,0.875595035770913,0.4216370213557834,-1.1275764148954925,-1.1420804814403216,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,-1.02207649543855,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.2719104660326255,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-1.7577220370913498,0.7889543583705185,-0.40072926222805283
5.698970004336019,1.0104377584601565,Cc1ccc(C(=O)NCCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,-0.9330531792422752,-0.9813067629253164,-0.5295980789677179,-0.5312796481290517,1.0583005244258363,-1.045038402719199,-1.2183492931011208,-1.0319569104061783,-0.29276129666933043,-1.058300524425836,0.8315583934409703,-0.411239160414987,-1.337712108119877,-0.9813067629253164,-1.3196133184932728,-0.9325673731894205,-0.45226701686664567,-0.46232073067867885,-1.0450384027191992,-0.4112391604149865,-0.4388550234824232,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-1.2250782672618472,-0.4216370213557842,-0.3900947488027469,-0.3664588713752943,0.4007292622280525,-1.1420804814403214,0.4216370213557834,-1.1275764148954925,-1.1420804814403216,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,-0.5764550335688259,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.2839287370358465,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-1.861289480804462,-1.2675004445952593,-0.40072926222805283
5.886056647693163,1.0104377584601565,Cc1ccc2nc(-c3cc(NC(=O)CCC4CCCCC4)ccc3C)[nH]c2c1,1.071750273453965,1.0190493307301363,0.9069303261114495,1.8822478962286406,-0.9449111825230683,-1.045038402719199,-1.2183492931011208,-1.0319569104061783,0.7806762564444824,-1.058300524425836,-1.2025613689761723,-0.411239160414987,0.7475450015964021,1.0190493307301363,0.7577977472535626,-0.799204148145174,-0.45226701686664567,-0.46232073067867885,0.9569026338151704,-0.4112391604149865,0.47080525136471796,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-1.0085300840796116,-0.4216370213557842,-0.3900947488027469,1.259329050652591,0.4007292622280525,0.875595035770913,0.4216370213557834,-1.1275764148954925,-1.1420804814403216,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,-0.9646866364285179,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.02385623739171067,0.8315583934409706,-0.42163702135578324,0.44214106550343346,-1.6990959835424075,0.7889543583705185,-0.40072926222805283
5.698970004336019,1.0104377584601565,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccccc1,1.071750273453965,-0.9813067629253164,-0.5454461144640386,-0.5312796481290517,1.0583005244258363,-1.045038402719199,-1.2183492931011208,-1.0319569104061783,-0.30033740139139387,-1.058300524425836,0.8315583934409703,-0.411239160414987,-1.337712108119877,-0.9813067629253164,-1.3196133184932728,-0.6043492734932224,-0.45226701686664567,-0.46232073067867885,-1.0450384027191992,-0.4112391604149865,-0.41720906820038384,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-0.13733985765961731,-0.4216370213557842,-0.3900947488027469,-0.10895286365135917,0.4007292622280525,-1.1420804814403214,0.4216370213557834,-1.1275764148954925,-1.1420804814403216,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,-0.5844489856842829,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.7746245353043778,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-0.19135916886293325,0.7889543583705185,-0.40072926222805283
6.154901959985743,1.0104377584601565,Cc1ccc(NC(=O)CCC2CCCCC2)cc1/C=C(\C#N)c1ccc2c(c1)OCO2,1.071750273453965,-0.9813067629253164,0.14178226559375923,-0.5312796481290517,1.0583005244258363,-1.045038402719199,0.8207826816681233,0.9690327085521431,0.989370287522348,-1.058300524425836,0.8315583934409703,-0.411239160414987,-1.337712108119877,-0.9813067629253164,-1.3196133184932728,-0.4039141235109876,-0.45226701686664567,-0.46232073067867885,-1.0450384027191992,-0.4112391604149865,-0.39557645514844814,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-0.758889159236173,-0.4216370213557842,-0.3900947488027469,1.311893790199974,0.4007292622280525,-1.1420804814403214,0.4216370213557834,-1.1275764148954925,0.8755950357709131,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,0.04504510453381627,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.23956869868770936,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-0.25855030596192374,0.7889543583705185,-0.40072926222805283
6.154901959985743,1.0104377584601565,Cc1ccc(NC(=O)CCC2CCCCC2)cc1-c1nc2ccc(O)cc2[nH]1,1.071750273453965,1.0190493307301363,0.6738699176026308,1.8822478962286406,-0.9449111825230683,-1.045038402719199,-1.2183492931011208,-1.0319569104061783,1.5045668916755874,-1.058300524425836,-1.2025613689761723,-0.411239160414987,0.7475450015964021,1.0190493307301363,0.7577977472535626,-0.7561145857360227,-0.45226701686664567,-0.46232073067867885,0.9569026338151704,-0.4112391604149865,0.5337257905927892,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-1.6452280639068648,-0.4216370213557842,-0.3900947488027469,1.8330067249282482,0.4007292622280525,0.875595035770913,0.4216370213557834,-1.1275764148954925,-1.1420804814403216,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,-0.7713590828651535,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.2640097439073294,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-1.5772649195964719,0.7889543583705185,-0.40072926222805283
6.0,1.0104377584601565,Cc1ccc(NC(=O)CCC2CCCCC2)cc1/C=C(\C#N)c1cccnc1,1.071750273453965,-0.9813067629253164,0.14178226559375923,-0.5312796481290517,1.0583005244258363,-1.045038402719199,-1.2183492931011208,0.9690327085521431,2.8207531427461885,-1.058300524425836,0.8315583934409703,-0.411239160414987,0.7475450015964021,-0.9813067629253164,-1.3196133184932728,-0.5013027952633621,-0.45226701686664567,-0.46232073067867885,-1.0450384027191992,-0.4112391604149865,-0.6197328906090862,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-0.45326279737400876,-0.4216370213557842,-0.3900947488027469,2.8207268210696355,0.4007292622280525,-1.1420804814403214,0.4216370213557834,-1.1275764148954925,0.8755950357709131,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,0.2089780658490932,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.29617403484538346,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-0.9346826001561429,0.7889543583705185,-0.40072926222805283
5.769551078621726,1.0104377584601565,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,1.071750273453965,-0.9813067629253164,-0.956368136981337,-0.5312796481290517,1.0583005244258363,-1.045038402719199,-1.2183492931011208,-1.0319569104061783,-0.07168946343505898,-1.058300524425836,0.8315583934409703,-0.411239160414987,-1.337712108119877,-0.9813067629253164,-1.3196133184932728,-0.7402275282072434,-0.45226701686664567,-0.46232073067867885,-1.0450384027191992,-0.4112391604149865,-0.08710421653435148,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-0.4016444263523341,-0.4216370213557842,-0.3900947488027469,-0.0593128191876492,0.4007292622280525,-1.1420804814403214,0.4216370213557834,-1.1275764148954925,-1.1420804814403216,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,-0.9291557469392723,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.7671717092316767,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-0.4340690415319838,0.7889543583705185,-0.40072926222805283
5.42021640338319,1.0104377584601565,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(N)cc1,1.071750273453965,-0.9813067629253164,-0.956368136981337,-0.5312796481290517,1.0583005244258363,-1.045038402719199,-1.2183492931011208,-1.0319569104061783,-0.07168946343505898,-1.058300524425836,0.8315583934409703,-0.411239160414987,-1.337712108119877,-0.9813067629253164,-1.3196133184932728,-0.7045208747098338,-0.45226701686664567,-0.46232073067867885,-1.0450384027191992,-0.4112391604149865,-0.19435312751339925,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-0.09717551494978365,-0.4216370213557842,-0.3900947488027469,-0.0593128191876492,0.4007292622280525,-1.1420804814403214,0.4216370213557834,-1.1275764148954925,-1.1420804814403216,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,-1.00400941599286,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.7806996223727176,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-0.5687104028935477,0.7889543583705185,-0.40072926222805283
5.119186407719209,1.0104377584601565,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(CO)cc1,1.071750273453965,-0.9813067629253164,-0.5539932228056984,-0.5312796481290517,1.0583005244258363,-1.045038402719199,-1.2183492931011208,-1.0319569104061783,-0.07168946343505898,-1.058300524425836,0.8315583934409703,-0.411239160414987,-1.337712108119877,-0.9813067629253164,-1.3196133184932728,-0.7756610064771061,-0.45226701686664567,-0.46232073067867885,-1.0450384027191992,-0.4112391604149865,-0.8159986376384588,-0.4007292622280536,0.40072926222805194,-0.4216370213557832,-0.46232073067867885,-0.4723101979387309,-0.13122378971476362,-0.4216370213557842,-0.3900947488027469,-0.011797147499831073,0.4007292622280525,-1.1420804814403214,0.4216370213557834,-1.1275764148954925,-1.1420804814403216,-1.1718081448591358,-0.46232073067867885,-0.44214106550343285,0.5604012729971791,-1.0472272614348455,-0.3793216209054409,-0.39009474880274675,0.37932162090543964,0.8033181527182894,-1.2025613689761725,-0.42163702135578324,0.44214106550343346,-0.5548880154259168,0.7889543583705185,-0.40072926222805283
